,time,syntax_penn_tok1,syntax_penn_tok2,syntax_penn_lem1,syntax_penn_lem2,lexical_tok1,lexical_tok2,lexical_lem1,lexical_lem2,cosine_semanticL,partner_direction,utterance_length1,utterance_length2,condition_info,condition
1077,7,0.2581988897471611,0.0,0.2581988897471611,0.0,0.07669649888473704,0.0,0.07669649888473704,0.0,0.4149400082932567,INV>CHI,10,5,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1078,8,0.2886751345948129,0.0,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.3214184991550937,CHI>INV,5,6,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1079,9,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.3925760233654568,INV>CHI,6,9,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1080,10,0.0,0.0,0.0,0.0,0.6793662204867574,0.0,0.6793662204867574,0.0,0.963648657569678,CHI>INV,9,2,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1081,11,0.0,0.0,0.0,0.0,0.3952847075210474,0.0,0.3768891807222045,0.0,0.8974054107464184,INV>CHI,2,24,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1082,12,0.32539568672798425,0.08333333333333333,0.33541019662496846,0.23717082451262844,0.22360679774997896,0.0,0.2558408596267325,0.0,0.5083264937563757,CHI>INV,24,13,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1083,13,0.33806170189140655,0.0,0.33806170189140655,0.0,0.0,0.0,0.0,0.0,0.3099879445253195,INV>CHI,13,3,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1084,14,0.3872983346207417,0.0,0.3872983346207417,0.0,0.0,0.0,0.0,0.0,0.3358820092278807,CHI>INV,3,10,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1085,15,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.3714946299073829,INV>CHI,10,6,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1086,16,0.40824829046386296,0.19245008972987526,0.3651483716701107,0.19245008972987526,0.0,0.0,0.0,0.0,0.3512312398871916,CHI>INV,6,22,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1087,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45683122176673596,INV>CHI,22,2,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1088,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387285146460531,CHI>INV,2,6,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1089,19,0.5669467095138409,0.19999999999999996,0.4472135954999579,0.0,0.37904902178945177,0.0,0.37904902178945177,0.0,0.5160465421480634,INV>CHI,6,9,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1090,20,0.18257418583505536,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.482437744292755,CHI>INV,9,12,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1091,21,0.3651483716701107,0.1543033499620919,0.15811388300841897,0.0,0.10540925533894598,0.0,0.10540925533894598,0.0,0.43159872419033773,INV>CHI,12,9,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1092,22,0.2721655269759087,0.0,0.47809144373375745,0.0,0.46709936649691375,0.0,0.6227991553292184,0.0,0.5361490275181977,CHI>INV,9,9,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1093,23,0.0890870806374748,0.07453559924999299,0.0,0.0,0.08131156281817417,0.0,0.08131156281817417,0.0,0.4706445190132217,INV>CHI,9,17,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1094,24,0.3903600291794133,0.1336306209562122,0.2641352718976872,0.0,0.2774983740377282,0.0,0.26967994498529685,0.0,0.7164418444896591,CHI>INV,17,22,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1095,25,0.18569533817705186,0.0,0.18569533817705186,0.0,0.4950737714883372,0.18650096164806276,0.4811252243246881,0.18650096164806276,0.6991635738950439,INV>CHI,22,6,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1096,26,0.5163977794943222,0.19999999999999996,0.5163977794943222,0.0,0.11785113019775793,0.0,0.11785113019775793,0.0,0.42769098909795344,CHI>INV,6,6,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1097,27,0.5773502691896258,0.28284271247461895,0.2886751345948129,0.14142135623730948,0.2341464528954235,0.0,0.2341464528954235,0.0,0.5404768487468536,INV>CHI,6,16,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1098,28,0.4629100498862757,0.08606629658238703,0.6172133998483676,0.08606629658238703,0.31578947368421045,0.09622504486493763,0.31578947368421045,0.09622504486493763,0.5305366093515645,CHI>INV,16,17,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1099,29,0.7863570994927849,0.12909944487358055,0.6460582824697986,0.19364916731037085,0.0837707816583391,0.0,0.11803342130469505,0.0,0.6878008758324807,INV>CHI,17,16,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1100,30,0.2870189239409639,0.09128709291752767,0.3127716210856122,0.09128709291752767,0.06085806194501846,0.0,0.057166195047502935,0.0,0.6167880264092944,CHI>INV,16,9,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1101,31,0.0,0.0,0.0,0.0,0.10050378152592121,0.0,0.10050378152592121,0.0,0.34235699290384014,INV>CHI,9,5,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1102,32,0.0,0.0,0.0,0.0,0.40451991747794525,0.0,0.40451991747794525,0.0,0.6883827705639051,CHI>INV,5,5,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1103,33,0.0,0.0,0.5303300858899106,0.0,0.09999999999999998,0.0,0.09999999999999998,0.0,0.6243497686810421,INV>CHI,5,10,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1104,34,0.5477225575051661,0.19069251784911848,0.6024640760767093,0.10660035817780521,0.0,0.0,0.0,0.0,0.44079590756505493,CHI>INV,10,12,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1105,35,0.6454972243679028,0.0,0.6454972243679028,0.0,0.0,0.0,0.0,0.0,0.3996816042082989,INV>CHI,12,6,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1106,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28590411949996963,CHI>INV,6,6,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1107,37,0.31622776601683794,0.0,0.31622776601683794,0.22360679774997896,0.2182178902359924,0.0,0.2182178902359924,0.0,0.28207655100236195,INV>CHI,6,6,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1108,38,0.42562826537937426,0.0,0.43193421279068,0.14285714285714285,0.25055991111567705,0.0,0.24202769646827732,0.0,0.42963755249449154,CHI>INV,6,61,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1109,39,0.1690308509457033,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.39587916956849134,INV>CHI,61,3,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1110,40,0.0,0.0,0.0,0.0,0.21693045781865616,0.0,0.2051956704170308,0.0,0.4112580728492121,CHI>INV,3,13,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1111,41,0.0,0.0,0.0,0.0,0.10846522890932808,0.0,0.1025978352085154,0.0,,INV>CHI,13,3,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1112,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI>INV,3,8,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1113,43,0.4999999999999999,0.14285714285714285,0.5999999999999999,0.14285714285714285,0.0,0.0,0.0,0.0,0.5353051296795301,INV>CHI,8,8,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1114,44,0.5,0.0975900072948533,0.5,0.0975900072948533,0.08111071056538126,0.0,0.08111071056538126,0.0,0.5446056428619173,CHI>INV,8,15,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1115,45,0.36380343755449945,0.0,0.4588314677411235,0.0,0.0,0.0,0.0,0.0,0.5224973200458887,INV>CHI,15,4,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1116,46,0.31622776601683794,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.5202559110145467,CHI>INV,4,16,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1117,47,0.31622776601683794,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.46871465373199994,INV>CHI,16,3,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1118,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181390432913058,CHI>INV,3,7,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1119,49,0.4999999999999999,0.2886751345948129,0.3779644730092272,0.24999999999999994,0.2182178902359924,0.0,0.2182178902359924,0.0,0.15408575924056733,INV>CHI,7,3,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1120,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16754251025503686,CHI>INV,3,12,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1121,51,0.2581988897471611,0.0,0.2581988897471611,0.20412414523193154,0.1543033499620919,0.0,0.1543033499620919,0.0,0.37327009504572806,INV>CHI,12,5,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1122,52,0.4999999999999999,0.0,0.4999999999999999,0.0,0.4583492485141056,0.0,0.4583492485141056,0.0,0.42142355429415734,CHI>INV,5,15,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1123,53,0.819891591749923,0.48536267169707553,0.819891591749923,0.48536267169707553,0.19446111706564934,0.0,0.19446111706564934,0.0,0.5607200984907443,INV>CHI,15,8,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1124,54,0.6708203932499369,0.40824829046386296,0.6324555320336759,0.40824829046386296,0.22677868380553634,0.0,0.22677868380553634,0.0,0.6367904034660934,CHI>INV,8,26,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1125,55,0.4423258684646914,0.0,0.4242640687119285,0.0,0.0,0.0,0.0,0.0,0.397384387745943,INV>CHI,26,2,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1126,56,0.4743416490252569,0.0,0.4522670168666454,0.0,0.0,0.0,0.0,0.0,0.5083761878889266,CHI>INV,2,16,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1127,57,0.6622661785325219,0.2581988897471611,0.6622661785325219,0.2581988897471611,0.06454972243679027,0.0,0.06154574548966636,0.0,0.47754500647019094,INV>CHI,16,6,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1128,58,0.7071067811865476,0.3779644730092272,0.7071067811865476,0.3779644730092272,0.09128709291752768,0.0,0.09128709291752768,0.0,0.3589751013724183,CHI>INV,6,8,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1129,59,0.0,0.0,0.26726124191242434,0.0,0.0,0.0,0.0,0.0,0.3020379415119472,INV>CHI,8,2,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1130,60,0.26726124191242434,0.0,0.19611613513818402,0.0,0.0,0.0,0.0,0.0,0.27012980576823,CHI>INV,2,7,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1131,61,0.5773502691896258,0.12909944487358058,0.37499999999999994,0.0,0.04423739552038088,0.0,0.04423739552038088,0.0,0.3289637055724117,INV>CHI,7,15,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1132,62,0.45643546458763834,0.0,0.45643546458763834,0.0,0.02758686295341227,0.0,0.02758686295341227,0.0,0.4495483069021313,CHI>INV,15,14,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1133,63,0.5773502691896258,0.1889822365046136,0.4082482904638631,0.1889822365046136,0.0,0.0,0.0,0.0,0.3498356216709282,INV>CHI,14,3,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1134,64,0.6324555320336759,0.14744195615489714,0.40824829046386296,0.14744195615489714,0.0,0.0,0.0,0.0,0.3881420167811611,CHI>INV,3,23,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1135,65,0.21081851067789195,0.0,0.20412414523193148,0.0,0.0,0.0,0.0,0.0,0.37089712222136484,INV>CHI,23,5,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1136,66,0.4364357804719848,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.320992064879412,CHI>INV,5,5,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1137,67,0.4082482904638631,0.20412414523193154,0.4082482904638631,0.20412414523193154,0.3999999999999999,0.0,0.3999999999999999,0.0,0.3076076431927022,INV>CHI,5,8,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1138,68,0.22360679774997896,0.18257418583505536,0.0,0.0,0.09128709291752768,0.0,0.09128709291752768,0.0,0.3394619383892499,CHI>INV,8,6,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1139,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3115575298175314,INV>CHI,6,15,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1140,70,0.2773500981126146,0.14907119849998599,0.5940885257860046,0.2519763153394848,0.0839181358296689,0.0,0.0839181358296689,0.0,0.29101288019413407,CHI>INV,15,6,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1141,71,0.2581988897471611,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.21845896793068298,INV>CHI,6,3,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1142,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34204152646206376,CHI>INV,3,1,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1143,73,0.35355339059327373,0.0,0.35355339059327373,0.0,0.0,0.0,0.0,0.0,0.3809113693616697,INV>CHI,1,8,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1144,74,0.24999999999999994,0.0,0.24999999999999994,0.0,0.0,0.0,0.0,0.0,0.3046690707981117,CHI>INV,8,2,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1145,75,0.8838834764831843,0.2773500981126146,0.7559289460184544,0.2773500981126146,0.0,0.0,0.0,0.0,0.24744972967852152,INV>CHI,2,16,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1146,76,0.4364357804719848,0.16012815380508716,0.5832118435198044,0.16012815380508716,0.0,0.0,0.0,0.0,0.5814438794822548,CHI>INV,16,13,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1147,77,0.4811252243246882,0.0,0.4811252243246882,0.0,0.2631174057921088,0.0,0.2631174057921088,0.0,0.5398877011027414,INV>CHI,13,12,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1148,78,0.0,0.0,0.0,0.0,0.11952286093343936,0.0,0.11952286093343936,0.0,0.2782392517135617,CHI>INV,12,7,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1149,79,0.22645540682891918,0.13608276348795434,0.11322770341445959,0.0,0.2361125344403821,0.0,0.2361125344403821,0.0,0.3652175953650002,INV>CHI,7,15,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1150,80,0.8017837257372732,0.0,0.8017837257372732,0.0,0.0,0.0,0.0,0.0,0.33686153733102575,CHI>INV,15,1,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1151,81,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,INV>CHI,1,1,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1152,82,0.30151134457776363,0.0,0.30151134457776363,0.0,0.0,0.0,0.0,0.0,,CHI>INV,1,9,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1153,83,0.21320071635561041,0.0,0.42640143271122083,0.0,0.0,0.0,0.0,0.0,0.34844781276404513,INV>CHI,9,3,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1154,84,0.09999999999999998,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.4291606605636604,CHI>INV,3,46,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1155,85,0.35355339059327373,0.0,0.6123724356957945,0.0,0.0,0.0,0.0,0.0,0.4687932238252053,INV>CHI,46,5,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1156,86,0.0,0.0,0.0,0.0,0.5345224838248487,0.0,0.5345224838248487,0.0,0.8939570181834237,CHI>INV,5,2,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1157,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4243800665059594,INV>CHI,2,7,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1158,88,0.6030226891555273,0.17677669529663687,0.7216878364870323,0.20412414523193154,0.14907119849998599,0.0,0.14907119849998599,0.0,0.40959443922758676,CHI>INV,7,5,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1159,89,0.8911327886790069,0.5388159060803247,0.7492686492653553,0.4351941398892446,0.536248253195035,0.0,0.536248253195035,0.0,0.5666351079967664,INV>CHI,5,33,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1160,90,0.6666666666666666,0.0,0.7905694150420948,0.0,0.0,0.0,0.0,0.0,0.3290200848103595,CHI>INV,33,1,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1161,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2817575084008125,INV>CHI,1,4,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1162,92,0.30151134457776363,0.0,0.30151134457776363,0.0,0.0,0.0,0.0,0.0,0.3998395892766017,CHI>INV,4,9,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1163,93,0.6030226891555273,0.0,0.6030226891555273,0.0,0.0,0.0,0.0,0.0,0.4377319095367427,INV>CHI,9,10,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1164,94,0.6154574548966638,0.0,0.6154574548966638,0.0,0.13608276348795434,0.0,0.13608276348795434,0.0,0.4295770330758695,CHI>INV,10,10,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1165,95,0.7035264706814485,0.2519763153394848,0.7035264706814485,0.2519763153394848,0.10206207261596574,0.0,0.10206207261596574,0.0,0.4716904757610072,INV>CHI,10,8,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1166,96,0.445435403187374,0.0,0.445435403187374,0.0,0.4166666666666667,0.0975900072948533,0.4166666666666667,0.0975900072948533,0.670754650905447,CHI>INV,8,16,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1167,97,0.774455652174615,0.2716958708417177,0.8074267672650716,0.3502623389265359,0.4274909800354809,0.0,0.49918452017784487,0.0,0.8630093751586293,INV>CHI,16,142,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1168,98,0.9084241529168675,0.5337605126836238,0.8869900569688053,0.6003830195091651,0.541363826131528,0.2841063496482396,0.5627314338711377,0.29328774116052697,0.8334837834992347,CHI>INV,142,26,037MB.cha.conv.txt-select.txt-rand.txt,SLI
1169,0,0.4472135954999579,0.19999999999999996,0.5999999999999999,0.19999999999999996,0.0,0.0,0.0,0.0,0.4144482998128649,CHI>INV,6,6,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1170,1,0.17677669529663687,0.0,0.4743416490252569,0.0,0.0,0.0,0.0,0.0,0.2111174579673034,INV>CHI,6,4,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1171,2,0.4931969619160719,0.0,0.6246950475544243,0.1091089451179962,0.0,0.0,0.0,0.0,0.5731264134810132,CHI>INV,4,25,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1172,3,0.5892556509887895,0.13363062095621217,0.5590169943749475,0.13363062095621217,0.09245003270420486,0.0,0.09016696346674324,0.0,0.4572835178790655,INV>CHI,25,3,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1173,4,0.20412414523193148,0.0,0.20412414523193148,0.0,0.0,0.0,0.0,0.0,0.34364193219346784,CHI>INV,3,8,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1174,5,0.0,0.0,0.0,0.0,0.40824829046386296,0.26726124191242434,0.40824829046386296,0.26726124191242434,,INV>MOT,8,3,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1175,6,0.7427813527082074,0.24253562503633297,0.6963106238227914,0.4588314677411235,0.37796447300922725,0.17677669529663687,0.37796447300922725,0.17677669529663687,,MOT>INV,3,17,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1176,7,0.10540925533894598,0.0,0.09365858115816941,0.0,0.3273268353539886,0.14433756729740646,0.3273268353539886,0.14433756729740646,0.6413810016264171,INV>CHI,17,4,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1177,8,0.3651483716701107,0.3481553119113957,0.0,0.0,0.2672612419124244,0.0,0.2672612419124244,0.0,0.3487303082890326,CHI>INV,4,12,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1178,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INV>CHI,12,1,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1179,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI>INV,1,13,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1180,11,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.32150853646906796,INV>CHI,13,1,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1181,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3379088855238507,CHI>MOT,1,3,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1182,13,0.33333333333333337,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.2582927933031992,MOT>CHI,3,3,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1183,14,0.46291004988627577,0.0,0.6172133998483678,0.22360679774997896,0.0,0.0,0.0,0.0,0.34014600712882137,CHI>INV,3,11,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1184,15,0.3779644730092272,0.0,0.5345224838248488,0.0,0.0,0.0,0.0,0.0,0.15411129166235882,INV>CHI,11,2,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1185,16,0.43301270189221935,0.0,0.6123724356957946,0.0,0.0,0.0,0.0,0.0,0.18123693215216885,CHI>INV,2,16,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1186,17,0.3611575592573077,0.280056016805602,0.6019292654288462,0.280056016805602,0.22360679774997896,0.0,0.22360679774997896,0.0,0.4054196687764573,INV>CHI,16,4,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1187,18,0.7071067811865475,0.5163977794943222,0.7071067811865475,0.5163977794943222,0.4082482904638631,0.0,0.4082482904638631,0.0,0.2740800978732746,CHI>MOT,4,6,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1188,19,0.28284271247461895,0.0,0.40451991747794525,0.0,0.20412414523193154,0.0,0.20412414523193154,0.0,0.3650805413850631,MOT>INV,6,10,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1189,20,0.2461829819586655,0.0,0.3535533905932738,0.0,0.0,0.0,0.0,0.0,0.4902149571756699,INV>CHI,10,4,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1190,21,0.0,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.3216703815195838,CHI>INV,4,1,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1191,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06441145007820048,INV>CHI,1,1,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1192,23,0.4588314677411235,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.22480578968410492,CHI>INV,1,13,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1193,24,0.22941573387056174,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.27479283981386704,INV>CHI,13,1,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1194,25,0.2773500981126146,0.0,0.5345224838248488,0.0,0.0,0.0,0.0,0.0,0.220160270001183,CHI>INV,1,11,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1195,26,0.22645540682891918,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.3104296027576873,INV>CHI,11,4,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1196,27,0.3872983346207417,0.0,0.13608276348795434,0.0,0.0,0.0,0.0,0.0,0.28785805657219,CHI>INV,4,8,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1197,28,0.30429030972509225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31186042560360094,INV>CHI,8,9,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1198,29,0.5143444998736397,0.0,0.5143444998736397,0.0,0.0,0.0,0.0,0.0,0.4390700449300057,CHI>INV,9,10,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1199,30,0.6172133998483678,0.0,0.6172133998483678,0.0,0.0,0.0,0.0,0.0,0.47268168170538916,INV>CHI,10,3,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1200,31,0.4745789978762495,0.0,0.440225453162812,0.0,0.0,0.0,0.0,0.0,0.462211067206283,CHI>INV,3,22,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1201,32,0.5144957554275265,0.3849001794597505,0.4743416490252569,0.3849001794597505,0.40089186286863654,0.2182178902359924,0.40089186286863654,0.2182178902359924,0.737976057299062,INV>CHI,22,2,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1202,33,0.5345224838248487,0.0,0.6324555320336759,0.0,0.0,0.0,0.0,0.0,0.3682072860426907,CHI>INV,2,5,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1203,34,0.26726124191242434,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.3136016139896636,INV>CHI,5,2,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1204,35,0.31622776601683794,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.2673787288473053,CHI>INV,2,5,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1205,36,0.46188021535170054,0.0,0.46188021535170054,0.0,0.0,0.0,0.0,0.0,0.2851371767400821,INV>CHI,5,7,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1206,37,0.0,0.0,0.11547005383792514,0.0,0.0,0.0,0.0,0.0,0.34408964669891895,CHI>MOT,7,5,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1207,38,0.1336306209562122,0.0,0.2672612419124244,0.0,0.23904572186687872,0.0,0.23904572186687872,0.0,0.6213097519771298,MOT>INV,5,12,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1208,39,0.47809144373375745,0.17407765595569785,0.47809144373375745,0.17407765595569785,0.1336306209562122,0.0,0.1336306209562122,0.0,0.3259501732427723,INV>CHI,12,4,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1209,40,0.8164965809277261,0.0,0.8164965809277261,0.0,0.0,0.0,0.0,0.0,,CHI>INV,4,1,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1210,41,0.4472135954999579,0.0,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,,INV>CHI,1,3,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1211,42,0.5070925528371099,0.2886751345948129,0.5070925528371099,0.2886751345948129,0.0,0.0,0.0,0.0,0.3380789111012731,CHI>INV,3,7,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1212,43,0.3779644730092272,0.0,0.3779644730092272,0.0,0.0,0.0,0.0,0.0,0.3936145462258216,INV>CHI,7,1,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1213,44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,CHI>INV,1,1,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1214,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,INV>CHI,1,4,085NL.cha.conv.txt-select.txt-rand.txt,SLI
1215,46,0.0,0.0,0.0,0.0,0.5669467095138409,0.47140452079103173,0.5669467095138409,0.47140452079103173,0.7561771756836664,CHI>INV,4,7,085NL.cha.conv.txt-select.txt-rand.txt,SLI
