,time,syntax_penn_tok1,syntax_penn_tok2,syntax_penn_lem1,syntax_penn_lem2,lexical_tok1,lexical_tok2,lexical_lem1,lexical_lem2,cosine_semanticL,partner_direction,utterance_length1,utterance_length2,condition_info
494,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10474299607777748,CHI>MOT,2,1,time121-time143-cond0
495,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13973970936098068,MOT>CHI,1,2,time121-time143-cond0
496,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18355586722752626,CHI>MOT,2,1,time121-time143-cond0
497,75,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.3330939656179148,MOT>CHI,1,2,time121-time143-cond0
498,76,0.2886751345948129,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.3831795904937598,CHI>MOT,2,6,time121-time143-cond0
499,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1382042419328403,MOT>CHI,6,1,time121-time143-cond0
500,78,0.6565321642986127,0.0,0.5252257314388902,0.0,0.0,0.0,0.0,0.0,0.1491621472890755,CHI>MOT,1,18,time121-time143-cond0
501,79,0.6565321642986127,0.0,0.5252257314388902,0.0,0.0,0.0,0.0,0.0,0.1491621472890755,MOT>CHI,18,1,time121-time143-cond0
502,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13180032317673884,CHI>MOT,1,3,time121-time143-cond0
503,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6345899264853732,MOT>CHI,3,1,time121-time143-cond0
504,82,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.294533339025431,CHI>MOT,1,4,time121-time143-cond0
505,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474916633090456,MOT>CHI,4,1,time121-time143-cond0
506,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32884689497499453,CHI>MOT,1,8,time121-time143-cond0
507,85,0.3779644730092272,0.0,0.3144854510165755,0.0,0.0,0.0,0.0,0.0,0.5957694306704308,MOT>CHI,8,5,time121-time143-cond0
508,86,0.857142857142857,0.25,0.857142857142857,0.25,0.0,0.0,0.0,0.0,0.36107353530666964,CHI>MOT,5,5,time121-time143-cond0
509,87,0.7559289460184544,0.0,0.7559289460184544,0.0,0.0,0.0,0.0,0.0,0.6081618325690501,MOT>CHI,5,1,time121-time143-cond0
510,88,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.2144760444406535,CHI>MOT,1,6,time121-time143-cond0
511,89,0.7071067811865475,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.2144760444406535,MOT>CHI,6,1,time121-time143-cond0
512,90,0.2886751345948129,0.0,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.5467982629939246,CHI>MOT,1,10,time121-time143-cond0
513,91,0.26967994498529685,0.14907119849998599,0.26967994498529685,0.14907119849998599,0.12909944487358058,0.0,0.12909944487358058,0.0,0.558179303499195,MOT>CHI,10,6,time121-time143-cond0
514,92,0.24999999999999994,0.0,0.24999999999999994,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,6,2,time121-time143-cond0
515,93,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,2,1,time121-time143-cond0
516,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,3,time121-time143-cond0
517,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1447610793705213,MOT>CHI,3,1,time121-time143-cond0
518,96,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33416534334718184,CHI>MOT,1,3,time121-time143-cond0
519,97,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.19271910360176892,MOT>CHI,3,3,time121-time143-cond0
520,98,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.16032282222766003,CHI>MOT,3,4,time121-time143-cond0
521,99,0.8164965809277261,0.0,0.8164965809277261,0.0,0.0,0.0,0.0,0.0,0.33512706946303084,MOT>CHI,4,1,time121-time143-cond0
522,100,0.3333333333333333,0.0,0.30151134457776363,0.0,0.0,0.0,0.0,0.0,0.5241770157821225,CHI>MOT,1,7,time121-time143-cond0
523,101,0.0,0.0,0.15075567228888181,0.0,0.0,0.0,0.0,0.0,0.5264904067722971,MOT>CHI,7,4,time121-time143-cond0
524,102,0.20412414523193154,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.4785690377857852,CHI>MOT,4,8,time121-time143-cond0
525,103,0.4082482904638631,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.26864816569245353,MOT>CHI,8,4,time121-time143-cond0
526,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15784286058072183,CHI>MOT,4,2,time121-time143-cond0
527,105,0.5,0.0,0.5,0.0,0.31622776601683794,0.0,0.31622776601683794,0.0,0.660447066122719,MOT>CHI,2,5,time121-time143-cond0
528,106,0.3779644730092272,0.0,0.3779644730092272,0.0,0.0,0.0,0.0,0.0,0.3358141578576139,CHI>MOT,5,1,time121-time143-cond0
529,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421704568656708,MOT>CHI,1,4,time121-time143-cond0
530,108,0.2581988897471611,0.0,0.4216370213557839,0.0,0.0,0.0,0.0,0.0,0.5949657369347917,CHI>MOT,4,13,time121-time143-cond0
531,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5109868625117373,MOT>CHI,13,1,time121-time143-cond0
532,110,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6638472592181622,CHI>MOT,1,1,time121-time143-cond0
533,111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,1,1,time121-time143-cond0
534,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,7,time121-time143-cond0
535,113,0.0,0.0,0.0,0.0,0.3779644730092272,0.0,0.3779644730092272,0.0,,MOT>CHI,7,1,time121-time143-cond0
536,114,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,5,time121-time143-cond0
537,115,0.7071067811865475,0.5,0.7071067811865475,0.5,0.0,0.0,0.0,0.0,0.2582820490032851,MOT>CHI,5,2,time121-time143-cond0
538,116,0.0,0.0,0.0,0.0,0.35355339059327373,0.0,0.35355339059327373,0.0,0.2681129959159354,CHI>MOT,2,4,time121-time143-cond0
539,117,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.17969284098466642,MOT>CHI,4,1,time121-time143-cond0
540,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25508205673098816,CHI>MOT,1,5,time121-time143-cond0
541,119,0.33541019662496846,0.0,0.472455591261534,0.15811388300841897,0.0,0.0,0.0,0.0,0.41999695109787494,MOT>CHI,5,9,time121-time143-cond0
542,120,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.263506247646323,CHI>MOT,9,1,time121-time143-cond0
543,121,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8877537373982369,MOT>CHI,1,1,time121-time143-cond0
544,122,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2413554359364315,CHI>MOT,1,4,time121-time143-cond0
545,123,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,4,1,time121-time143-cond0
546,124,0.8164965809277261,0.0,0.9486832980505138,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,4,time121-time143-cond0
547,125,0.5773502691896258,0.0,0.6708203932499369,0.0,0.0,0.0,0.0,0.0,0.2350809488470561,MOT>CHI,4,2,time121-time143-cond0
548,126,0.21320071635561041,0.0,0.21320071635561041,0.0,0.0,0.0,0.0,0.0,0.21666023071593854,CHI>MOT,2,9,time121-time143-cond0
549,127,0.5330017908890261,0.15811388300841897,0.5720775535473553,0.15811388300841897,0.0,0.0,0.0,0.0,0.28710457221398,MOT>CHI,9,6,time121-time143-cond0
550,128,0.4866642633922875,0.0,0.6363961030678926,0.0,0.0,0.0,0.0,0.0,0.2958395455910954,CHI>MOT,6,14,time121-time143-cond0
551,129,0.5263157894736841,0.0,0.6527533657682196,0.0,0.1143323900950059,0.0,0.1143323900950059,0.0,0.6238877114644669,MOT>CHI,14,13,time121-time143-cond0
552,130,0.6622661785325219,0.0,0.7223151185146154,0.0,0.0,0.0,0.0,0.0,0.498800777705142,CHI>MOT,13,3,time121-time143-cond0
553,131,0.5773502691896258,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.47298900803419586,MOT>CHI,3,1,time121-time143-cond0
554,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3839478430579759,CHI>MOT,1,4,time121-time143-cond0
555,133,0.19802950859533489,0.0,0.1873171623163388,0.0,0.0,0.0,0.0,0.0,0.5904155479111627,MOT>CHI,4,9,time121-time143-cond0
556,134,0.7276068751089989,0.0,0.6882472016116852,0.0,0.0,0.0,0.0,0.0,0.4092999758401725,CHI>MOT,9,1,time121-time143-cond0
557,135,0.4082482904638631,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.17337591767523808,MOT>CHI,1,11,time121-time143-cond0
558,136,0.3651483716701107,0.0,0.4743416490252569,0.0,0.0,0.0,0.0,0.0,0.36919373723574944,CHI>MOT,11,5,time121-time143-cond0
559,137,0.4472135954999579,0.0,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,5,1,time121-time143-cond0
560,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,2,time121-time143-cond0
561,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,2,2,time121-time143-cond0
562,140,0.2357022603955158,0.0,0.21821789023599233,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,2,23,time121-time143-cond0
563,141,0.16666666666666666,0.0,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.5084206195432369,MOT>CHI,23,1,time121-time143-cond0
564,142,0.4472135954999579,0.0,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.46259388049318917,CHI>MOT,1,5,time121-time143-cond0
565,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21745986167763054,MOT>CHI,5,2,time121-time143-cond0
566,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,2,2,time121-time143-cond0
567,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,2,1,time121-time143-cond0
568,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1928797345435691,CHI>MOT,1,14,time121-time143-cond0
569,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4400825913933888,MOT>CHI,14,1,time121-time143-cond0
570,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35785308706440677,CHI>MOT,1,8,time121-time143-cond0
571,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933134961554778,MOT>CHI,8,1,time121-time143-cond0
572,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19764591353396277,CHI>MOT,1,11,time121-time143-cond0
573,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18577482460088268,MOT>CHI,11,1,time121-time143-cond0
574,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10893681740173589,CHI>MOT,1,1,time121-time143-cond0
575,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11038699226500126,MOT>CHI,1,1,time121-time143-cond0
576,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1469743916592039,CHI>MOT,1,5,time121-time143-cond0
577,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07297013466991742,MOT>CHI,5,3,time121-time143-cond0
578,156,0.29814239699997197,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.10295491968866954,CHI>MOT,3,11,time121-time143-cond0
579,157,0.18257418583505533,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.42204013599318646,MOT>CHI,11,2,time121-time143-cond0
580,158,0.26726124191242434,0.0,0.26726124191242434,0.0,0.0,0.0,0.0,0.0,0.5450149413920233,CHI>MOT,2,16,time121-time143-cond0
581,159,0.3779644730092272,0.15430334996209194,0.3779644730092272,0.15430334996209194,0.0,0.0,0.0,0.0,0.4758567697724827,MOT>CHI,16,4,time121-time143-cond0
582,160,0.5669467095138409,0.2886751345948129,0.5669467095138409,0.2886751345948129,0.0,0.0,0.0,0.0,0.3387869536223663,CHI>MOT,4,5,time121-time143-cond0
583,161,0.3779644730092272,0.0,0.3779644730092272,0.0,0.0,0.0,0.0,0.0,0.4551108691448962,MOT>CHI,5,1,time121-time143-cond0
584,162,0.4082482904638631,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.6524004466257335,CHI>MOT,1,6,time121-time143-cond0
585,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22133881710459313,MOT>CHI,6,1,time121-time143-cond0
586,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,1,time121-time143-cond0
587,0,0.0,0.0,0.3481553119113957,0.0,0.0,0.0,0.0,0.0,0.1260329082078695,CHI>MOT,1,17,time104-time128-cond1
588,1,0.1414213562373095,0.0,0.24618298195866545,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,17,2,time104-time128-cond1
589,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,2,3,time104-time128-cond1
590,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10203551628173835,MOT>CHI,3,1,time104-time128-cond1
591,4,0.0,0.0,0.4082482904638631,0.0,0.0,0.0,0.0,0.0,0.08665501148068433,CHI>MOT,1,6,time104-time128-cond1
592,5,0.0,0.0,0.47140452079103173,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,6,3,time104-time128-cond1
593,6,0.5773502691896258,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,3,1,time104-time128-cond1
594,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,1,1,time104-time128-cond1
595,8,0.6255432421712244,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.2900129139412251,CHI>MOT,1,16,time104-time128-cond1
596,9,0.19069251784911842,0.22360679774997896,0.17541160386140586,0.19999999999999996,0.09805806756909202,0.0,0.09805806756909202,0.0,0.17194455692020783,MOT>CHI,16,4,time104-time128-cond1
597,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24402809266913383,CHI>MOT,4,4,time104-time128-cond1
598,11,0.5,0.33333333333333337,0.5,0.33333333333333337,0.0,0.0,0.0,0.0,0.20161064087599634,MOT>CHI,4,4,time104-time128-cond1
599,12,0.6240377207533828,0.0880450906325624,0.5539117094069973,0.08247860988423225,0.0,0.0,0.0,0.0,0.3903538097402708,CHI>MOT,4,47,time104-time128-cond1
600,13,0.41602514716892186,0.0,0.4923659639173309,0.0,0.0,0.0,0.0,0.0,0.2907754657593533,MOT>CHI,47,1,time104-time128-cond1
601,14,0.5393598899705937,0.0,0.6454972243679028,0.0,0.0,0.0,0.0,0.0,0.3143841759235857,CHI>MOT,1,27,time104-time128-cond1
602,15,0.19069251784911848,0.0,0.09128709291752767,0.0,0.0,0.0,0.0,0.0,0.31713571097179627,MOT>CHI,27,2,time104-time128-cond1
603,16,0.3086066999241838,0.0,0.29019050004400465,0.0,0.0,0.0,0.0,0.0,0.3443769885383785,CHI>MOT,2,30,time104-time128-cond1
604,17,0.3818813079129867,0.0,0.5445100807792043,0.0,0.0,0.0,0.0,0.0,0.3978217400773473,MOT>CHI,30,4,time104-time128-cond1
605,18,0.6611073566849313,0.29735051672502627,0.8549645998549158,0.2743073910242015,0.2682837116092237,0.0,0.2730960101243047,0.0,0.5483265105196189,CHI>MOT,4,143,time104-time128-cond1
606,19,0.3257023745309605,0.1287565506561512,0.6884709127183934,0.04751143381455799,0.14766784404041197,0.0,0.3489492817268091,0.0,0.6977092466266758,MOT>CHI,143,5,time104-time128-cond1
607,20,0.29814239699997197,0.0,0.7442084075352507,0.20412414523193154,0.0,0.0,0.16903085094570328,0.0,0.5195891756932728,CHI>MOT,5,7,time104-time128-cond1
608,21,0.3333333333333333,0.0,0.2773500981126146,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,7,1,time104-time128-cond1
609,22,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,1,time104-time128-cond1
610,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,1,1,time104-time128-cond1
611,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,3,time104-time128-cond1
612,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,3,2,time104-time128-cond1
613,26,0.48507125007266594,0.0,0.5940885257860045,0.0,0.0,0.0,0.0,0.0,0.13679461511075197,CHI>MOT,2,26,time104-time128-cond1
614,27,0.48507125007266594,0.3592106040535498,0.39605901719066966,0.2857142857142857,0.0,0.0,0.0,0.0,,MOT>CHI,26,2,time104-time128-cond1
615,28,0.4999999999999999,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,2,2,time104-time128-cond1
616,29,0.4999999999999999,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.12115351409339536,MOT>CHI,2,2,time104-time128-cond1
617,30,0.4522670168666454,0.0,0.7878385971583353,0.2773500981126146,0.0,0.0,0.0,0.0,0.19137896264761967,CHI>MOT,2,16,time104-time128-cond1
618,31,0.21320071635561041,0.0,0.18569533817705186,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,16,1,time104-time128-cond1
619,32,0.2773500981126146,0.0,0.4588314677411235,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,18,time104-time128-cond1
620,33,0.2773500981126146,0.0,0.4588314677411235,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,18,1,time104-time128-cond1
621,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,4,time104-time128-cond1
622,35,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.42774337809266993,MOT>CHI,4,1,time104-time128-cond1
623,36,0.2672612419124244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18523573717244624,CHI>MOT,1,16,time104-time128-cond1
624,37,0.3779644730092272,0.0,0.4423258684646914,0.0,0.0,0.0,0.0,0.0,0.16477411594962144,MOT>CHI,16,2,time104-time128-cond1
625,38,0.5773502691896258,0.0,0.508000508000762,0.0,0.0,0.0,0.0,0.0,0.2346109079919101,CHI>MOT,2,18,time104-time128-cond1
626,39,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21831490677603327,MOT>CHI,18,1,time104-time128-cond1
627,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04116217938939226,CHI>MOT,1,1,time104-time128-cond1
628,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04116217938939226,MOT>CHI,1,1,time104-time128-cond1
629,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04116217938939226,CHI>MOT,1,1,time104-time128-cond1
630,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11935877284777585,MOT>CHI,1,1,time104-time128-cond1
631,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2026309746052376,CHI>MOT,1,2,time104-time128-cond1
632,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573011363136397,MOT>CHI,2,1,time104-time128-cond1
633,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,1,time104-time128-cond1
634,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,1,1,time104-time128-cond1
635,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28345054550552184,CHI>MOT,1,2,time104-time128-cond1
636,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28345054550552184,MOT>CHI,2,1,time104-time128-cond1
637,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07981043005603161,CHI>MOT,1,1,time104-time128-cond1
638,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07981043005603161,MOT>CHI,1,1,time104-time128-cond1
639,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30274047904262535,CHI>MOT,1,4,time104-time128-cond1
640,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30274047904262535,MOT>CHI,4,2,time104-time128-cond1
641,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833768860331148,CHI>MOT,2,4,time104-time128-cond1
642,55,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,4,1,time104-time128-cond1
643,56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,2,time104-time128-cond1
644,57,0.5773502691896258,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.37842233643223655,MOT>CHI,2,3,time104-time128-cond1
645,58,0.0,0.0,0.11785113019775793,0.0,0.0,0.0,0.0,0.0,0.3052394383615993,CHI>MOT,3,15,time104-time128-cond1
646,59,0.0,0.0,0.43301270189221935,0.0,0.0,0.0,0.0,0.0,0.3052394383615993,MOT>CHI,15,2,time104-time128-cond1
647,60,0.1125087900926024,0.0,0.40613846605344767,0.0,0.17677669529663687,0.0,0.1690308509457033,0.0,0.5166396939062956,CHI>MOT,2,38,time104-time128-cond1
648,61,0.31622776601683794,0.0,0.20965696734438366,0.13245323570650439,0.0,0.0,0.1690308509457033,0.0,0.33148021164327623,MOT>CHI,38,2,time104-time128-cond1
649,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1283351892850647,CHI>MOT,2,1,time104-time128-cond1
650,63,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.07554219810439788,MOT>CHI,1,4,time104-time128-cond1
651,64,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,4,1,time104-time128-cond1
652,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,MOT>CHI,1,1,time104-time128-cond1
653,66,0.7276068751089989,0.0,0.6882472016116852,0.0,0.0,0.0,0.0,0.0,,CHI>MOT,1,17,time104-time128-cond1
654,67,0.7276068751089989,0.0,0.6882472016116852,0.0,0.0,0.0,0.0,0.0,0.19691339507129846,MOT>CHI,17,2,time104-time128-cond1
655,68,0.8164965809277261,0.5773502691896258,0.8164965809277261,0.5773502691896258,0.0,0.0,0.0,0.0,0.0997474810061243,CHI>MOT,2,4,time104-time128-cond1
656,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20287973537783277,MOT>CHI,4,1,time104-time128-cond1
657,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966419097099584,CHI>MOT,1,6,time104-time128-cond1
658,71,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.236824056445037,MOT>CHI,6,2,time104-time128-cond1
659,72,0.19611613513818402,0.0,0.14744195615489714,0.0,0.0,0.0,0.0,0.0,0.25799720875170407,CHI>MOT,2,22,time104-time128-cond1
660,73,0.19611613513818402,0.0,0.14744195615489714,0.0,0.0,0.0,0.0,0.0,0.25799720875170407,MOT>CHI,22,2,time104-time128-cond1
661,74,0.6387960968889085,0.0981761387347632,0.6203719910259222,0.08414063238233425,0.3662242095681547,0.0,0.35772737939508903,0.0,0.6668033955497633,CHI>MOT,2,268,time104-time128-cond1
662,0,0.23214696976024105,0.0,0.22423052782558076,0.0,0.0,0.0,0.0,0.0,0.4016318866728954,CHI>MOT,1,52,time157-time169-cond0
663,1,0.5,0.2465984809580359,0.48245064067700766,0.1507556722888818,0.062257280636469035,0.0,0.058321184351980436,0.0,0.4589363888774788,MOT>CHI,52,3,time157-time169-cond0
664,2,0.08512565307587486,0.0,0.08164965809277261,0.0,0.0,0.0,0.0,0.0,0.44864973186738166,CHI>MOT,3,19,time157-time169-cond0
665,3,0.09365858115816941,0.0,0.19245008972987526,0.0,0.3730019232961255,0.11785113019775793,0.3730019232961255,0.11785113019775793,0.6443079597749821,MOT>CHI,19,5,time157-time169-cond0
666,4,0.12038585308576923,0.0,0.12038585308576923,0.0,0.47809144373375745,0.15075567228888181,0.47809144373375745,0.15075567228888181,0.6890808615652513,CHI>MOT,5,12,time157-time169-cond0
667,5,0.0,0.0,0.0,0.0,0.4364357804719848,0.0,0.4364357804719848,0.0,0.6648439457215625,MOT>CHI,12,6,time157-time169-cond0
668,6,0.0,0.0,0.0,0.0,0.4082482904638631,0.2581988897471611,0.4082482904638631,0.2581988897471611,0.30473469663552333,CHI>MOT,6,4,time157-time169-cond0
669,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2732135835144598,MOT>CHI,4,2,time157-time169-cond0
670,8,0.0,0.0,0.0,0.0,0.29488391230979427,0.0,0.29488391230979427,0.0,0.6356834286560711,CHI>MOT,2,19,time157-time169-cond0
671,9,0.0,0.0,0.0,0.0,0.20851441405707477,0.0,0.20851441405707477,0.0,0.6129989607020679,MOT>CHI,19,1,time157-time169-cond0
672,10,0.07179581586177382,0.0,0.20652851724645427,0.0,0.0,0.0,0.0,0.0,0.4505870113685597,CHI>MOT,1,61,time157-time169-cond0
673,11,0.4479893351905203,0.2645751311064591,0.4010037656936684,0.2581988897471611,0.05679618342470648,0.0,0.05504818825631802,0.0,0.6979779868096544,MOT>CHI,61,8,time157-time169-cond0
674,12,0.6454972243679028,0.1889822365046136,0.6454972243679028,0.1889822365046136,0.0,0.0,0.0,0.0,0.4304789193167614,CHI>MOT,8,5,time157-time169-cond0
675,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36283260394397243,MOT>CHI,5,3,time157-time169-cond0
676,14,0.20412414523193148,0.0,0.40824829046386296,0.31622776601683794,0.0,0.0,0.0,0.0,0.3550287651168347,CHI>MOT,3,6,time157-time169-cond0
677,15,0.7499999999999999,0.4472135954999579,0.7499999999999999,0.4472135954999579,0.0,0.0,0.0,0.0,0.2783830203486646,MOT>CHI,6,2,time157-time169-cond0
678,16,0.43133109281375365,0.0,0.42640143271122083,0.0,0.0,0.0,0.0,0.0,0.3720409257242505,CHI>MOT,2,20,time157-time169-cond0
679,17,0.15249857033260467,0.0,0.15075567228888181,0.0,0.0,0.0,0.0,0.0,0.37782612117450487,MOT>CHI,20,1,time157-time169-cond0
680,18,0.15811388300841897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35382582368124615,CHI>MOT,1,18,time157-time169-cond0
681,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2714168510690682,MOT>CHI,18,4,time157-time169-cond0
682,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950643118846159,CHI>MOT,4,24,time157-time169-cond0
683,21,0.13416407864998736,0.0,0.12048289933537483,0.0,0.0,0.0,0.0,0.0,0.39908603385238106,MOT>CHI,24,4,time157-time169-cond0
684,22,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5256189415693895,CHI>MOT,4,9,time157-time169-cond0
