condition_info,syntax_penn_tok1,syntax_penn_tok2,syntax_penn_lem1,syntax_penn_lem2,lexical_tok1,lexical_tok2,lexical_lem1,lexical_lem2
time126-time102-cond1,0.704118291161021,0.36844146546660206,0.7148415764859261,0.39115561612297584,0.0358642240109859,0.0,0.04628648504476203,0.0
time124-time138-cond1,0.7946050672964775,0.5978639906703257,0.8321714746948974,0.5749775403784848,0.39180306026962036,0.03426015356047029,0.3913345876296663,0.04015592429992919
time163-time119-cond0,0.5630522744622294,0.41768593280303135,0.6525259555416864,0.560965484007253,0.17142400969144184,0.008352933517209803,0.19496325208012766,0.012483755678647184
time133-time167-cond0,0.31622776601683794,0.0,0.2672612419124244,0.0,0.0,0.0,0.30151134457776363,0.0
time123-time143-cond0,0.939548110653544,0.6882073130817308,0.9148974080755936,0.6935082177432756,0.53258600814353,0.15961089016727753,0.5985100230496508,0.18848038376320583
time127-time157-cond0,0.8599319669703002,0.5747198286003996,0.8670704846524637,0.599279199387994,0.4223850135548466,0.0991125382734437,0.4854662409219207,0.11946558351695304
time135-time149-cond0,0.8801825791225405,0.6375234258035738,0.9332349685287891,0.7123317569204048,0.5866274065591004,0.27131029678042884,0.6466659107616177,0.2904599599273452
time159-time115-cond0,0.8800654406604689,0.56,0.8887777958455957,0.5626575296302201,0.2254391644578154,0.035708357092692496,0.2579713590662303,0.04278105451405131
time115-time101-cond0,0.9073522242529742,0.7961570101074145,0.9024358738090985,0.8006957082743889,0.639072738031344,0.12697013192958687,0.7015702726748053,0.14002800840280097
time127-time135-cond0,0.9086549721888826,0.6032873362020675,0.94637663856655,0.6097877677620982,0.49614832875434056,0.11579473428470961,0.5914078315134196,0.11941628680530643
time110-time122-cond1,0.8132541981411197,0.5161734249354591,0.9012315113926733,0.6178060275436252,0.4987517315513389,0.21734533979231344,0.5457197269277947,0.23939681546898267
time139-time165-cond0,0.8357778983183937,0.3535815496880036,0.8966183599642624,0.4043740105785459,0.17237455955108913,0.011346717466006458,0.28442661603171726,0.014672207286183193
time157-time103-cond0,0.8633691946532382,0.5717746321979479,0.8745918290891721,0.5903601062094646,0.5024253261591417,0.06551682453178925,0.48648093662858777,0.08189774398343723
time115-time163-cond0,0.7718020649210623,0.5864086477228853,0.7824371943777799,0.6689026330004424,0.4988180405460947,0.07166102614098308,0.5630618508680381,0.0844405609487131
time117-time159-cond0,0.8183831846483749,0.5009399469604813,0.9243711293949355,0.6047530488094783,0.5546905043559275,0.09497101528647917,0.597696639582186,0.12851166660590824
time163-time167-cond0,0.7142857142857144,0.21972288386821306,0.6290983276741029,0.32518321808846584,0.10898020841257627,0.025928148942086577,0.17425358246939723,0.033912312271943794
time133-time119-cond0,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.2581988897471611,0.0
time128-time108-cond1,0.8550594883591218,0.3591603219099289,0.858284326742242,0.35549557825993555,0.06786945880647359,0.0,0.07895517996497133,0.0
time141-time115-cond0,0.7576144785509735,0.5390239274831967,0.7676452348920415,0.5916984436774662,0.37420755875750555,0.08900491559458949,0.49579411648289584,0.11119020783663719
time121-time165-cond0,0.5665643349444686,0.4095968845622941,0.5152896341108626,0.41962492793918416,0.2504172235664655,0.0,0.23474660775938436,0.0
time108-time122-cond1,0.9591937023785306,0.773181859163817,0.9658258422733754,0.8002982658980204,0.5893959738195491,0.15312759825643776,0.6703150690526449,0.18181820475139338
time103-time117-cond0,0.8433265327815069,0.5516923990205703,0.8744283305560901,0.563771781584988,0.47048939261269435,0.14653309900335845,0.46881108226146256,0.14508272763224445
time111-time109-cond0,0.8944590341809788,0.7034960469922911,0.9354744618053206,0.755940453272144,0.4418445071993139,0.0733318811953971,0.505073760563268,0.08696857871057033
time159-time109-cond0,0.7907766543171133,0.46896344437031917,0.7959869915111009,0.47563714634235094,0.1981678853101188,0.03475711438780624,0.2311211410816227,0.0480511074283148
time145-time163-cond0,0.6592784151355959,0.4993097004058015,0.6569416788192103,0.5329573141345296,0.5035279485398589,0.2097778087101895,0.5546732840413696,0.20710357768974413
time117-time127-cond0,0.8709732035076448,0.5539106796230796,0.934939783417578,0.6389505190331396,0.5272307187719923,0.18048944597318106,0.5779485421347083,0.19908088277983677
time167-time111-cond0,0.901520261667272,0.6849435809549939,0.9475823472352913,0.7389484885019414,0.5522435571237144,0.07965928186102054,0.6099173683081128,0.08374323906951037
time169-time165-cond0,0.6578109392432445,0.43919169554047616,0.7201262848221468,0.5869961377609212,0.2656399188103365,0.040545886000867344,0.3212602337175814,0.048396048321512286
time117-time145-cond0,0.9552631493290046,0.5929393334992186,0.941561592001739,0.6625866400026347,0.46967833718792457,0.1952644734468943,0.5247939565369382,0.2225668898069209
time145-time101-cond0,0.6954603852969559,0.48368764204825027,0.6982153989412556,0.5225182022581063,0.4449598411253841,0.1383306947676592,0.523940892860896,0.15087746226885465
time109-time115-cond0,0.9039139740965844,0.7081644948923879,0.9118548928790533,0.7056087035289349,0.47918068043218726,0.15342094337385745,0.5149056589177822,0.173548533136476
time102-time120-cond1,0.5107539184552492,0.125,0.5432144762551112,0.1203858530857692,0.0,0.0,0.0,0.0
time165-time149-cond0,0.6296296296296297,0.022721405353294158,0.7280501219400902,0.12072654548783007,0.0,0.0,0.04767312946227961,0.0
time135-time111-cond0,0.9110927020160954,0.5786183183522124,0.9573113238017403,0.6452849295379213,0.4953694860819075,0.10462691459663807,0.5862393266634185,0.11036378714731951
time169-time121-cond0,0.8913547410185706,0.6484084813743285,0.9253101823535684,0.7383844217524932,0.4186862029239929,0.09943312142594564,0.4803124451549939,0.10733761749504658
time125-time135-cond0,0.8268919241473175,0.3027287109623489,0.8172321380951614,0.31405649586933765,0.14648486332620148,0.0031606977062050698,0.1368435363155688,0.003096999531826616
time117-time163-cond0,0.7245840112565404,0.5192968585130923,0.8056594945107608,0.5521052651494841,0.34211038932175963,0.0909073872953,0.35204874484795606,0.0982959839292583
time115-time159-cond0,0.9096303697168925,0.6997049573640106,0.9222835945380323,0.7579309712287614,0.6509576669423538,0.15703307356366245,0.6982838442942375,0.1747040788488603
time145-time127-cond0,0.6441981079963222,0.2881066144116745,0.7283781174740167,0.3605510714350819,0.4174895635044403,0.1628347368197324,0.5118979719378983,0.17453978062635764
time109-time133-cond0,0.7312145826513958,0.36112615834786627,0.7842222212887,0.3771373401602388,0.32913169050808866,0.0960461132041644,0.3293382734444861,0.09532219070281403
time157-time139-cond0,0.7657316476785198,0.5511408620052646,0.7728116040079155,0.5758335751902944,0.4446517812804207,0.05585960667386314,0.4639760910368796,0.06767959570973385
time119-time117-cond0,0.9150287429430082,0.7434977098966168,0.9412602770776614,0.7614155731333135,0.5358098134448559,0.13473037395068033,0.5224602015256236,0.13046911563333322
time149-time169-cond0,0.762862625753103,0.46362593927106216,0.7918868775983822,0.4735676908931172,0.22506001343066026,0.00651466182055792,0.23749516122625297,0.008344749980889056
time125-time157-cond0,0.7028600116793717,0.36734698014855005,0.7582652673196234,0.3497978019147907,0.08122047489533389,0.0,0.07521043101113394,0.0
time169-time143-cond0,0.9390719158627611,0.6388558566660659,0.938231058561092,0.7392251057635724,0.37964919748238934,0.07405522775326266,0.460734167336487,0.08946400991655117
time117-time101-cond0,0.8905864780483016,0.6021613488841921,0.9105074862486428,0.7019406081303999,0.4881127251398574,0.15822345015558661,0.5371615676891177,0.16863650369700903
time132-time108-cond1,0.9303041630375803,0.7444637856585958,0.9591536472508158,0.7777271608676462,0.5621731752419951,0.11577572538146286,0.6367089664897007,0.1679438245519263
time134-time126-cond1,0.7475027564582222,0.29136136305302024,0.8301863531083948,0.32552429185354853,0.2782831825842676,0.014485656041669065,0.29743022045499307,0.013537018521138049
time124-time102-cond1,0.5486010224762239,0.46340100345861085,0.5629458333189544,0.465703327858534,0.2570686379488875,0.0,0.24883021996210686,0.0
time126-time138-cond1,0.6432906183968011,0.3152724850474692,0.6826169348305003,0.28928979039673347,0.06887868539495913,0.0035435380535547615,0.06521476156953328,0.003472619981907008
time121-time143-cond0,0.9240737900357094,0.6724462891600349,0.9241895078307729,0.6791188546257158,0.39870759494364455,0.07527316888338453,0.4104243894627541,0.07897979438363913
time108-time104-cond1,0.8117073864533101,0.6986849729871882,0.8325556738186952,0.7302249261318708,0.5305776795357484,0.08838519434273252,0.590708505492801,0.10543495849641653
time163-time123-cond0,0.626995382095478,0.387040512064043,0.6789187292401659,0.48443365837836544,0.2006743828029373,0.002326210525996177,0.2708320821837126,0.051805533018471385
time101-time169-cond0,0.9641721326567247,0.6088624413718491,0.9552569667743355,0.6667745788914351,0.4051897771882843,0.12116217447915849,0.4461466077996349,0.12578616850972674
time141-time133-cond0,0.5128233809361659,0.20364351318933616,0.5458283639650567,0.21215822834684708,0.4252028222345747,0.018940548952415134,0.42416636030776916,0.018797789509922808
time143-time109-cond0,0.9174941799124311,0.7191931390239984,0.9196006850861551,0.7695283951041016,0.6105152212054167,0.14490987313440187,0.646142222014577,0.18064997367421998
time104-time128-cond1,0.7975735532814938,0.40555969978442286,0.9459038535344919,0.5648454604736538,0.3004745162186764,0.01911427548885322,0.371691760419921,0.08081307769629978
time163-time141-cond0,0.7448452997421311,0.5144653284811774,0.7413571269033499,0.4630016698871504,0.3407058675577825,0.11641784035582155,0.35263248855943924,0.11786133331713965
time157-time125-cond0,0.8144803096670131,0.5487817427267402,0.8366922474438068,0.5766093751039771,0.4723042919986889,0.11029602589930854,0.46574930159607836,0.12494874382739063
time115-time145-cond0,0.8787107951600048,0.7895492976764851,0.8920230384212219,0.8035367042704794,0.6415059858953174,0.09992308570646968,0.6973729747132233,0.1331614657772934
time110-time104-cond1,0.8206518214957781,0.6674985292264317,0.8658227457718095,0.6693100141455751,0.5808930638011068,0.1902909034014063,0.6131060104115501,0.20565744882898435
time139-time143-cond0,0.880322081380995,0.556457888707606,0.8487951259205241,0.5769387971154274,0.3982613253231536,0.06863164728255601,0.5208254716387791,0.08109707203632031
time167-time149-cond0,0.9639134133475856,0.6942456923908933,0.9744872850808711,0.7661658070633021,0.5828845361926513,0.18651102860998267,0.6349432660013559,0.22071157825355714
time119-time169-cond0,0.9052486500631785,0.7506672205741743,0.9377778248984594,0.748357620214895,0.4893022829204042,0.11437690296325054,0.4944787528513185,0.11407690812398215
time149-time117-cond0,0.7999608367032,0.5111481109146554,0.841426740657272,0.5396250355081428,0.20882315268437343,0.015038207990826065,0.2335489306814233,0.021280985545714795
time159-time133-cond0,0.7648977465793674,0.30210528898680805,0.7625832282688367,0.3860770310394523,0.20221636037708995,0.04469400424543806,0.34647191295800484,0.06970406906211614
time115-time127-cond0,0.9365847750674146,0.666439496129167,0.969414129169833,0.7128721666625186,0.6429314504346174,0.136022125045959,0.7072267230311555,0.1528490492558167
time145-time159-cond0,0.827170902669293,0.5174819939360227,0.816901737220386,0.4632486625508968,0.477209010693242,0.15942063153599692,0.5125803506147595,0.16793786053180504
time139-time121-cond0,0.8107602547721626,0.5985118437069941,0.8635752095794814,0.6289291298184371,0.45088198882807684,0.09790582182115243,0.5517151862416203,0.10546326343469202
time165-time111-cond0,0.4606308137346936,0.05755412232575111,0.6426583921361049,0.16248558255167678,0.0,0.0,0.062469504755442426,0.0
time133-time141-cond0,0.6897304947150052,0.26037782196164777,0.6897304947150052,0.26037782196164777,0.0,0.0,0.0,0.0
time123-time165-cond0,0.6000208344184655,0.19736275992269262,0.6181629369627148,0.2540525249564219,0.1722228195480079,0.04753230158257292,0.17367617158483747,0.04609728212354563
time111-time133-cond0,0.6269877975613322,0.2740284202260325,0.6485076010622413,0.31937570275943405,0.023042698045709062,0.0,0.02239205062085246,0.0
time126-time124-cond1,0.5907961912673911,0.3359205074009347,0.6243065779408934,0.3795945452444525,0.1573163119738817,0.028760154523532568,0.14504619967972,0.028162303144745163
time101-time117-cond0,0.9176255456040914,0.6190377677228982,0.9368089849433324,0.6661312568796507,0.46703794792998365,0.11590483262305416,0.5022029855534322,0.11417739123142703
time104-time134-cond1,0.6659240905942517,0.3808620890088637,0.8740028371399932,0.5376919141762673,0.29758926930346213,0.03393083753014978,0.3149977625830903,0.03344653762591423
time133-time123-cond0,0.0,0.0,0.15075567228888181,0.0,0.0,0.0,0.0,0.0
time143-time115-cond0,0.861544972859653,0.7133795459079441,0.8739646733511963,0.7487784613606694,0.5087690422064339,0.09791868147508002,0.5516370443064669,0.1107898661931774
time128-time132-cond1,0.7553075483324087,0.26797218544851126,0.8092597248509232,0.30220331920305205,0.06338281152076651,0.0036166897482533653,0.07974195125472484,0.0032806110799123178
time163-time111-cond0,0.7287453880897148,0.3863890705723554,0.784569972250081,0.411540144542523,0.1956582596972942,0.01989746066571267,0.23274429519981185,0.026348025768019517
time101-time139-cond0,0.8902645672448963,0.6062921758439006,0.8964876111248659,0.6314096287876623,0.35727485888727906,0.1354523591706108,0.3833800847264696,0.1412750107479017
time143-time159-cond0,0.9182670837562216,0.6704805295742275,0.9225152691689259,0.7080720357642779,0.5225199726665607,0.07641366248776947,0.5756768187793659,0.09115202998139449
time141-time163-cond0,0.6788909843174209,0.5030078134283265,0.7193997784968961,0.5910901109142733,0.3305273201450885,0.14802237910195296,0.40318889945603364,0.16462730799485975
time141-time101-cond0,0.782687184205955,0.5303077885208756,0.8116611832360978,0.595446882718622,0.3740746012790346,0.1353577835636781,0.48131559071673274,0.17695007253136671
time145-time115-cond0,0.6867017352040207,0.5144441621881342,0.72110742785603,0.4971255304523323,0.37819497349285097,0.09905211130872972,0.4586347500368235,0.15441493331671544
time109-time101-cond0,0.8778294541227748,0.6906216997159991,0.900027299169069,0.7328072760310624,0.47648892516797514,0.18298312948329123,0.5180698707363146,0.18916090908224364
time119-time125-cond0,0.8754555427775041,0.7270645294421905,0.8706792472098869,0.73617228957542,0.5141934671577688,0.08479304305038715,0.5253559493731057,0.11025470139138671
time135-time123-cond0,0.8764268178672519,0.6598589839142228,0.9141587488497609,0.7530884954059606,0.46174633358492717,0.17323035974394965,0.6116792677886933,0.20339568671054614
time102-time134-cond1,0.4264014327112209,0.38446094597254243,0.46909709371657093,0.375652742008357,0.0,0.0,0.0,0.0
time115-time109-cond0,0.8869132741915652,0.7775840681483036,0.9271219542665062,0.8034333656784499,0.7090027293631486,0.135221915106523,0.7496128220709148,0.1618881391641323
time109-time163-cond0,0.9280487318431972,0.5775507848549367,0.9040970565401802,0.598691045895688,0.5009093893130973,0.11748360329641842,0.5203043213401879,0.11512993512021238
time120-time124-cond1,0.5960819807065586,0.2061304016163964,0.6285616514278651,0.30077463802396853,0.14244813946744092,0.0025390526205877895,0.235261670112263,0.0025013604847459875
time117-time133-cond0,0.0,0.10061500224933487,0.0,0.05563115540634147,0.2903379953759342,0.1589389330982487,0.30453188844359347,0.1577409723877943
time149-time139-cond0,0.7524046598754018,0.5001827393084637,0.7338307282258233,0.4529087925962211,0.2225073212251512,0.029707047615035734,0.23216162504069252,0.040700043826402986
time157-time169-cond0,0.9039065303918725,0.5477435471568287,0.9142512927972085,0.5676753571414351,0.41084997467199263,0.041828706635336825,0.4086746183890759,0.05323726848529499
time135-time141-cond0,0.9299700568114758,0.7203106026166483,0.9699710213613687,0.7432894344532887,0.6322775902865007,0.2705870706325295,0.7146492995912074,0.27641518205253013
time125-time165-cond0,0.13126714660899738,0.24067313944231417,0.05175861412658946,0.2316309514231924,0.11521596543033168,0.0,0.11250622668879223,0.0
time111-time101-cond0,0.8944272814973233,0.7621558306525429,0.9509373096213862,0.8127203283268448,0.4319958677163088,0.12545153229614597,0.48169279957497396,0.13368157447131856
time143-time145-cond0,0.9268020069172215,0.641226765431608,0.9404002459153086,0.7185078080795937,0.4941086632595482,0.0971731028756637,0.5311680458915099,0.13698714248196767
time101-time125-cond0,0.9450094793484886,0.6361284434485838,0.9404987640587515,0.681542451311272,0.3678192555170767,0.1103337756202023,0.40502443008659805,0.12638252937313535
time134-time108-cond1,0.87178447447442,0.2554812585822804,0.8329938702528296,0.30418016111672125,0.11792152538375748,0.009685939875857766,0.13870839642941316,0.009639925649468174
time123-time157-cond0,0.8353476032234906,0.6487894230543858,0.8714397863183716,0.6893406546178806,0.5703069806678138,0.18043292147733292,0.6017273139447861,0.20979066622104156
time143-time127-cond0,0.8051998400882171,0.601815511918122,0.8944609122357712,0.7067041840574813,0.5412168904723847,0.12334508174188706,0.592243862056348,0.1512837215808582
time138-time124-cond1,0.38735901115794946,0.09847375171278894,0.39887072033757104,0.11366755897629419,0.04159314751724933,0.0,0.040307655617937116,0.0
time111-time163-cond0,0.8302475877914964,0.6130407575844616,0.8694656085613378,0.6904189244179365,0.3530045387247382,0.035265087758646604,0.4159638881295759,0.038124184626735995
time133-time111-cond0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time123-time135-cond0,0.9171210522212726,0.6005922199853075,0.9326105474203863,0.6847467698215534,0.397148179998915,0.15801593914553996,0.51337308705332,0.18688860321029135
time127-time121-cond0,0.8344203293736121,0.6245793980568631,0.8564866478411962,0.66843424904798,0.5547652258177024,0.16586010456347514,0.604618615053842,0.18378558797285618
time102-time128-cond1,0.0,0.0,0.0,0.2182178902359924,0.16222142113076254,0.0,0.15811388300841897,0.0
time165-time141-cond0,0.8156218088551855,0.26226526415648105,0.8496637837334606,0.32930650879607537,0.0,0.0,0.05107539184552492,0.0
time119-time139-cond0,0.9002216602439354,0.7596618704763869,0.9215907953662213,0.7399838987346735,0.4557603381602052,0.10854128280403655,0.4546025753352984,0.11407935007115583
time157-time117-cond0,0.8655114354442075,0.6477174452572807,0.8737888457145738,0.6639176529194616,0.3983236424789804,0.055869208501101136,0.4043477440933147,0.055635882302281094
time159-time163-cond0,0.7551518636720324,0.43886648460459815,0.7517528344931388,0.4370756803205963,0.181156847664657,0.03776508117754543,0.21026118325531634,0.04131182235954578
time145-time109-cond0,0.6396598410481029,0.37198930921284984,0.6755542780120009,0.4099574689802087,0.42647121391695236,0.13964655417448518,0.48241977569253514,0.14397464898922138
time127-time143-cond0,0.9171372500132262,0.6007308556338473,0.8810886013512361,0.599874400296558,0.5522287858648556,0.2356883912327416,0.637875322788039,0.26599811087726777
time165-time123-cond0,0.5446549641583774,0.07716086134471262,0.5832443287629168,0.12541403536056675,0.0,0.0,0.032732683535398856,0.0
time167-time119-cond0,0.81374518359976,0.6192238994161826,0.8739392669387466,0.756718852100131,0.417977471717652,0.06364658025196906,0.4693443580906122,0.09175689906143997
time132-time126-cond1,0.8421207439376177,0.6794343728557874,0.8895224427170408,0.7020987930909691,0.5208616693950161,0.06895259338653303,0.5550370278444784,0.09242705138072657
time149-time125-cond0,0.6957139689483558,0.5084135756397655,0.63310730793206,0.48754331642457377,0.26921704121009354,0.029245216355038302,0.2866710337126951,0.04705828794320377
time120-time138-cond1,0.697803634850231,0.32933427090100276,0.7166424396032944,0.3245994697052611,0.13490386255664225,0.06079825815138145,0.19694969809384258,0.059581481257081424
time159-time101-cond0,0.8753928513993068,0.5684696345623377,0.8469935629695602,0.5764627158518981,0.18019665929446327,0.039266073663535045,0.2104968977928101,0.053972460552663394
time122-time102-cond1,0.3835331422253655,0.3309143165080296,0.821497643833366,0.4371148832429924,0.20913242155454104,0.011739547651073238,0.206360925779379,0.01709408646894569
time149-time103-cond0,0.7427228755894931,0.4849895955621882,0.8000023941486828,0.5064298825452875,0.2067051941113755,0.01058201650682762,0.21813478145591342,0.018443397431162637
time117-time109-cond0,0.8913981462473635,0.610764632330334,0.9394806459020753,0.6720985996932755,0.5380648155880668,0.1380549775922543,0.5790926287105121,0.17681965961743087
time159-time127-cond0,0.7857071521229846,0.38076371316090746,0.8558777350163168,0.4614706591528006,0.25096750157741554,0.029805246332271718,0.2866949062106865,0.04186627222162879
time115-time133-cond0,0.683487475271461,0.1625762254752264,0.7311804190252138,0.19919013103745523,0.073736633746269,0.012226071776788361,0.07165456198672787,0.012133920952907254
time109-time159-cond0,0.9124348788543579,0.6718592626814716,0.9463915668424031,0.6934479080279037,0.5607478659394147,0.08946442297198896,0.5810765709162532,0.10433314698172376
time122-time124-cond1,0.8211763337842488,0.6368868739875032,0.8700702205379793,0.6939489468578149,0.49543531190653833,0.10262707854445696,0.5558719843151815,0.10499343811517028
time139-time135-cond0,0.8848349489002296,0.5531539416915373,0.9012865867162111,0.6318025388555865,0.4285941858274972,0.11892891840791518,0.5401999700602187,0.13478606884368544
time127-time165-cond0,0.6661747191490539,0.4004853262987377,0.6757317172096162,0.4237031969373216,0.39161490805827065,0.039532252717390824,0.46198660609687053,0.07162786510282042
time159-time145-cond0,0.8442611137442831,0.5061721214104944,0.8594182218408941,0.5578164311560433,0.22908709296373556,0.02822119680537404,0.2645289786358947,0.05759965738470399
time139-time157-cond0,0.8235488475376144,0.5140905609374972,0.8810746051686469,0.6140075262852821,0.45842759211753464,0.11041545296659143,0.5337234574415703,0.1364357673585582
time135-time119-cond0,0.7933691322064937,0.5735742280189388,0.8556689193517193,0.6861649081431581,0.36303878049400384,0.11671920213076574,0.4359321320107472,0.12392885771580414
time165-time167-cond0,0.6602500912961844,0.12994442454726302,0.8037734208652634,0.16182267881254697,0.0,0.0,0.036514837167011066,0.0
time104-time120-cond1,0.8257277670940055,0.4148754690844236,0.8622634800080077,0.5812463081144134,0.22194329359791712,0.03400377190758159,0.25462494686434695,0.04919751893328616
time163-time149-cond0,0.7213126970523797,0.4375712059256446,0.7643739876730581,0.47257358152877166,0.24043902451503232,0.03461160877674434,0.25309936362347835,0.03256620723128355
time143-time101-cond0,0.8340585516129063,0.727654304016885,0.8644786188170541,0.7503370885326031,0.5983581885029438,0.13746335234417037,0.633760428038485,0.1592231228511182
time138-time102-cond1,0.2856229793495432,0.1265419085122754,0.27875972266208987,0.13120237410783403,0.058566032565192085,0.0,0.05668913517331578,0.0
time111-time145-cond0,0.9551147540204934,0.7313691905221644,0.9441282851875826,0.7713240011271897,0.3837168804916083,0.1439143750834019,0.4636702040945678,0.17107257075938784
time128-time126-cond1,0.6599589445367506,0.3098959555115117,0.7174878513916791,0.3442852343837423,0.11052153264350478,0.0107400451096267,0.12008879773338774,0.009838379358865638
time111-time127-cond0,0.9231860959674223,0.6385181276289078,0.9625351613438887,0.723249883023315,0.4553811486544701,0.1178343949044586,0.5118083493538718,0.1313321526830281
time141-time159-cond0,0.8861408811007818,0.6182946060603921,0.8737450156851886,0.5749784987713584,0.4460646579998133,0.10395145625907044,0.5415625300384493,0.11490960300018248
time143-time163-cond0,0.927654681565194,0.6029418165349328,0.9059092216309296,0.6830944975418836,0.5100705113756373,0.07070451040925581,0.5568023311589329,0.08767140075192094
time101-time103-cond0,0.8983218925763089,0.5665942492210821,0.9303983050102621,0.6337130147652208,0.3672837337818546,0.1332760624006443,0.39877174245843783,0.13631857981644124
time103-time139-cond0,0.8633904612961125,0.5809177738581277,0.8627896117888847,0.5641486345234152,0.5334178321865173,0.13540964511809392,0.5399092175305928,0.13857598076680452
time167-time123-cond0,0.9196108028791453,0.7178557479498584,0.9818323014284891,0.8352775920972991,0.48941830008322845,0.10022747744338367,0.6003290365051305,0.14165561013760097
time135-time167-cond0,0.9066434772105031,0.4821669660939007,0.9223318560419532,0.6385046107739433,0.39031228271799057,0.13034677642120396,0.5898514799137481,0.15864272476662858
time165-time119-cond0,0.713117736211929,0.5944454429259128,0.8194444444444444,0.6465757501398396,0.0,0.0,0.024999999999999994,0.0
time125-time143-cond0,0.7573078546336899,0.2787249192455737,0.6773684488519089,0.24578204939437553,0.13248072600838098,0.006741615589173507,0.11783910641257153,0.006350326435013636
time169-time157-cond0,0.8976308918800057,0.7397387191871873,0.9147071415162743,0.7793928533136115,0.4767312946227961,0.10639198996316267,0.5321178573521087,0.13616948609319238
time109-time145-cond0,0.8955543727765953,0.5136024565739592,0.9680693062673328,0.5789189077158245,0.4657603062489671,0.14658315518532322,0.4999594125474182,0.15366000057862594
time122-time138-cond1,0.8003025783432007,0.40327769080547654,0.8351913809763263,0.507077078098765,0.36289316429683005,0.03529335439072736,0.3964693908876051,0.043233770116711694
time120-time102-cond1,0.05072287982983581,0.010529816587460657,0.0,0.06520900375479166,0.0763958482755603,0.007424741855494215,0.2352876562743551,0.0072074997015644715
time117-time115-cond0,0.9105884774999998,0.6615921412927068,0.9369722987682096,0.7282293958992346,0.5413731956687268,0.16818181818181818,0.5895261482798604,0.196328836815813
time167-time141-cond0,0.8999670879930314,0.7374395548169261,0.9602425112229023,0.7878702750920764,0.6578163763151943,0.18603658658372546,0.7160612801894584,0.20085004782320143
time169-time135-cond0,0.8989790782612648,0.6322744620656635,0.9098876674379369,0.7431952954972393,0.2886649764412094,0.04290008632471305,0.38365004384916435,0.06310351978322049
time125-time121-cond0,0.6469818010393078,0.30343113537104127,0.6953293895651378,0.2847904163240111,0.10719087760032038,0.005423660258677627,0.10764027757301334,0.008043733802575781
time145-time133-cond0,0.0,0.12630935170956914,0.0,0.14667044678212038,0.5186290560580689,0.2695287367059659,0.5235358673419407,0.26749723422499383
time109-time127-cond0,0.8385122857359154,0.4699382512334942,0.9468387898791237,0.5943806884361524,0.40743760079257163,0.16766767666785626,0.44565809855811567,0.17475761100532705
time119-time103-cond0,0.8800154810606006,0.7521111518058596,0.9243376148741491,0.749022847500537,0.5680691685561551,0.1679717509601782,0.5628237606822237,0.16564692998652364
time111-time159-cond0,0.9498383217428669,0.6806852593422679,0.9783876119374402,0.7169771718570167,0.3603800294855989,0.09049470743688551,0.4599559858618693,0.09716419791770091
time141-time127-cond0,0.7884911259381784,0.3865081317413202,0.8813699986758589,0.5143748013324665,0.39990528684770243,0.14279092865063928,0.5110706092691677,0.17107184187746552
time121-time135-cond0,0.9014867829593378,0.6244954574092271,0.9289345644024077,0.6586644222361314,0.5309525352300842,0.10993319157871542,0.5345423264298553,0.11381564050237357
time103-time125-cond0,0.8236379604314226,0.5562953897629697,0.8153710460829264,0.5857193433976199,0.4002869812670136,0.056380070178456664,0.41386549599100825,0.06221022105103248
time134-time132-cond1,0.7666131323661516,0.29097760867461947,0.8615658480464564,0.37137303770023355,0.1395390764128595,0.0,0.17246975748176038,0.0
time141-time145-cond0,0.8481262518308695,0.6116800501418408,0.8163118907247678,0.6430758921271539,0.4877637510702352,0.18510448604161206,0.5617086903610414,0.1961876814911256
time121-time157-cond0,0.8389120633161468,0.5678319271491808,0.9177821191347187,0.624846961901974,0.44660315428972674,0.06488845762983673,0.4646360795429065,0.07191012918306762
time108-time110-cond1,0.8593681677374961,0.7468919902403057,0.8581431657401798,0.8030999534301926,0.54853909834407,0.13881058825429438,0.569584655102009,0.16521648263493124
time133-time149-cond0,0.41702882811414954,0.0,0.0,0.0,0.0,0.0,0.3849001794597505,0.0
time139-time145-cond0,0.8803225879258859,0.6026418752627575,0.8728465140548858,0.7081773536494914,0.49152244609475615,0.09748436139124589,0.6028308512516387,0.10250971543342495
time110-time102-cond1,0.3288326927328335,0.09958025762328651,0.296567549188983,0.136551854032741,0.4120973350026249,0.14942004753845686,0.4848055328892815,0.24174688920761409
time127-time115-cond0,0.8688727988008549,0.5710048178525414,0.8681763618957619,0.6025520784796764,0.4504396657066852,0.15662768817933348,0.5331182399860929,0.18512394310238375
time157-time123-cond0,0.8410815725825089,0.6376454883101708,0.8666683741390349,0.6637120059441305,0.363157649647122,0.038920084527525656,0.3647121956737482,0.05558044653067841
time159-time157-cond0,0.8190960672271225,0.47024963804008885,0.8534865491034677,0.4716427352466496,0.19566355127015975,0.019569842191603265,0.21839899564161278,0.024402495404757946
time115-time143-cond0,0.9445320272143138,0.7335709295042447,0.96504942252489,0.7514940534573201,0.6477220558401449,0.1355473255025242,0.7001945997785894,0.15114173098063566
time169-time159-cond0,0.921180186334316,0.6288788514101146,0.9209920233349942,0.7347653838366783,0.32542057278217074,0.051070663299308657,0.4333687763829728,0.08813955552234555
