condition_info,time,syntax_penn_tok1,syntax_penn_tok2,syntax_penn_tok3,syntax_penn_lem1,syntax_penn_lem2,syntax_penn_lem3,lexical_tok1,lexical_tok2,lexical_tok3,lexical_lem1,lexical_lem2,lexical_lem3,cosine_semanticL,partner_direction,utterance_length1,utterance_length2,condition,age
143.cha.conv.txt,92,0.4364357804719848,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42991586705627616,MOT:>CHI:,3,7,TYP,29
143.cha.conv.txt,93,0.0,0.0,0.0,0.0,0.0,0.0,0.8320502943378437,0.7302967433402214,0.5345224838248487,0.8320502943378437,0.7302967433402214,0.5345224838248487,0.9199182987322908,CHI:>MOT:,7,4,TYP,29
143.cha.conv.txt,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29503109644161096,MOT:>CHI:,4,3,TYP,29
143.cha.conv.txt,95,0.5163977794943222,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28319339783096487,CHI:>MOT:,3,5,TYP,29
143.cha.conv.txt,96,0.0,0.0,0.0,0.0,0.0,0.0,0.6324555320336759,0.5,0.0,0.6324555320336759,0.5,0.0,0.7788095086525505,MOT:>CHI:,5,2,TYP,29
143.cha.conv.txt,97,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.0,0.9999999999999998,1.0,0.0,1.0,CHI:>MOT:,2,2,TYP,29
143.cha.conv.txt,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29845014532978265,MOT:>CHI:,2,5,TYP,29
143.cha.conv.txt,99,0.5270462766947299,0.31980107453341566,0.25197631533948484,0.5773502691896257,0.3061862178478973,0.25197631533948484,0.3113995776646092,0.0,0.0,0.3113995776646092,0.0,0.0,0.7809487896180253,CHI:>MOT:,5,23,TYP,29
143.cha.conv.txt,100,0.47809144373375745,0.1507556722888818,0.0,0.5521576303742327,0.14433756729740646,0.0,0.30151134457776363,0.1507556722888818,0.0,0.30151134457776363,0.1507556722888818,0.0,0.6600674553627434,MOT:>CHI:,23,3,TYP,29
143.cha.conv.txt,101,0.0,0.0,0.0,0.5773502691896258,0.35355339059327373,0.0,0.7745966692414834,0.35355339059327373,0.0,0.7745966692414834,0.35355339059327373,0.0,0.8818450465860707,CHI:>MOT:,3,5,TYP,29
143.cha.conv.txt,102,0.7559289460184544,0.0,0.0,0.7559289460184544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4781669672336699,MOT:>CHI:,5,4,TYP,29
143.cha.conv.txt,103,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.35355339059327373,0.0,0.0,0.35355339059327373,0.0,0.0,,CHI:>MOT:,4,2,TYP,29
143.cha.conv.txt,104,0.2886751345948129,0.0,0.0,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MOT:>CHI:,2,4,TYP,29
143.cha.conv.txt,105,0.6657502859356828,0.2254938084008487,0.0,0.6859943405700354,0.19738550848793068,0.0,0.0668153104781061,0.0,0.0,0.06565321642986127,0.0,0.0,0.5244907652603863,CHI:>MOT:,4,36,TYP,29
143.cha.conv.txt,106,0.7412493166611012,0.26037782196164777,0.0,0.7715167498104595,0.1709408646894569,0.0,0.05976143046671968,0.0,0.0,0.17616606585441102,0.0,0.0,0.3888263343426207,MOT:>CHI:,36,5,TYP,29
143.cha.conv.txt,107,0.2182178902359924,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187019973392342,CHI:>MOT:,5,3,TYP,29
143.cha.conv.txt,108,0.40824829046386296,0.0,0.0,0.40824829046386296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5759390423026803,MOT:>CHI:,3,2,TYP,29
143.cha.conv.txt,109,0.5477225575051661,0.2886751345948129,0.0,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.19611613513818402,0.0,0.0,0.45366313057892627,CHI:>MOT:,2,11,TYP,29
143.cha.conv.txt,110,0.3779644730092272,0.40824829046386296,0.3333333333333333,0.34299717028501764,0.20412414523193148,0.0,0.17407765595569785,0.0,0.0,0.3202563076101743,0.0,0.0,0.31215100251215855,MOT:>CHI:,11,3,TYP,29
143.cha.conv.txt,111,0.29488391230979427,0.0,0.0,0.29488391230979427,0.0,0.0,0.12909944487358055,0.0,0.0,0.12909944487358055,0.0,0.0,0.3578984601512726,CHI:>MOT:,3,16,TYP,29
143.cha.conv.txt,112,0.23094010767585033,0.0,0.0,0.23094010767585033,0.0,0.0,0.25354627641855493,0.0,0.0,0.25354627641855493,0.0,0.0,0.5532066348541975,MOT:>CHI:,16,5,TYP,29
143.cha.conv.txt,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4276316651957697,CHI:>MOT:,5,5,TYP,29
143.cha.conv.txt,114,0.4082482904638631,0.25,0.0,0.4082482904638631,0.25,0.0,0.19999999999999996,0.0,0.0,0.19999999999999996,0.0,0.0,0.8281530567071648,MOT:>CHI:,5,5,TYP,29
143.cha.conv.txt,115,0.3651483716701107,0.0,0.0,0.3651483716701107,0.0,0.0,0.18257418583505536,0.0,0.0,0.18257418583505536,0.0,0.0,0.3626766668529309,CHI:>MOT:,5,6,TYP,29
143.cha.conv.txt,116,0.24806946917841693,0.0,0.0,0.24806946917841693,0.0,0.0,0.3535533905932738,0.0,0.0,0.3535533905932738,0.0,0.0,0.5255929977905208,MOT:>CHI:,6,10,TYP,29
134.cha.conv.txt,0,0.4472135954999579,0.0,0.0,0.31980107453341566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2659206703560314,MOT:>CHI:,68,2,ASD,63
134.cha.conv.txt,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23587419089874406,CHI:>MOT:,2,3,ASD,63
134.cha.conv.txt,2,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22844817982244592,MOT:>CHI:,3,3,ASD,63
134.cha.conv.txt,3,0.4364357804719848,0.0,0.0,0.4364357804719848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2245845049173797,CHI:>MOT:,3,5,ASD,63
134.cha.conv.txt,4,0.26726124191242434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MOT:>CHI:,5,2,ASD,63
134.cha.conv.txt,5,0.26650089544451305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12104550653376046,0.0,0.0,,CHI:>MOT:,2,88,ASD,63
134.cha.conv.txt,6,0.4467670516087703,0.27386127875258304,0.05555555555555555,0.40951417967396114,0.1779976637959939,0.053916386601719206,0.050443327230531826,0.0,0.0,0.049416621110740085,0.0,0.0,0.2959353946452581,MOT:>CHI:,88,6,ASD,63
134.cha.conv.txt,7,0.6885303726590963,0.4472135954999579,0.0,0.6163156344279368,0.46709936649691375,0.0,0.18490006540840973,0.0,0.0,0.1760901812651248,0.0,0.0,0.39340185765787283,CHI:>MOT:,6,25,ASD,63
134.cha.conv.txt,8,0.5962847939999439,0.5892556509887895,0.20851441405707477,0.6099942813304187,0.6154574548966636,0.4,0.18490006540840973,0.0,0.0,0.1760901812651248,0.0,0.0,,MOT:>CHI:,25,3,ASD,63
134.cha.conv.txt,9,0.5728918992315463,0.508000508000762,0.0,0.5728918992315463,0.508000508000762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI:>MOT:,3,19,ASD,63
134.cha.conv.txt,10,0.18490006540840973,0.0,0.0,0.42966892442365967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3439628552852132,MOT:>CHI:,19,4,ASD,63
134.cha.conv.txt,11,0.4195906791483446,0.07254762501100116,0.0,0.40032038451271784,0.2727723627949905,0.0,0.12858612496840993,0.11377602479771487,0.0,0.17588161767036212,0.11377602479771487,0.0,0.5314915141228286,CHI:>MOT:,4,70,ASD,63
134.cha.conv.txt,12,0.0,0.0,0.0,0.41099746826339323,0.0944911182523068,0.0,0.22271770159368695,0.19706585563285864,0.0,0.3046358979224712,0.19706585563285864,0.0,0.5314915141228286,MOT:>CHI:,70,2,ASD,63
134.cha.conv.txt,13,0.12499999999999997,0.0,0.0,0.7499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3670565633183742,CHI:>MOT:,2,18,ASD,63
134.cha.conv.txt,14,0.7115124735378853,0.0,0.0,0.6565321642986127,0.13130643285972254,0.0,0.0,0.0,0.0,0.30618621784789724,0.0,0.0,,MOT:>CHI:,18,3,ASD,63
134.cha.conv.txt,15,0.7606388292556648,0.0,0.0,0.545544725589981,0.17677669529663687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI:>MOT:,3,15,ASD,63
134.cha.conv.txt,16,0.6546536707079772,0.25,0.0,0.6546536707079772,0.25,0.0,0.1543033499620919,0.0,0.0,0.1543033499620919,0.0,0.0,0.5386274804583496,MOT:>CHI:,15,2,ASD,63
134.cha.conv.txt,17,0.48507125007266594,0.2857142857142857,0.0,0.5488212999484517,0.2672612419124244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29573722497964017,CHI:>MOT:,2,75,ASD,63
134.cha.conv.txt,18,0.5144957554275265,0.42857142857142855,0.0,0.543305367994433,0.4008918628686366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23894933190788248,MOT:>CHI:,75,2,ASD,63
134.cha.conv.txt,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27588265919770527,CHI:>MOT:,2,6,ASD,63
134.cha.conv.txt,20,0.6324555320336759,0.6324555320336759,0.5,0.6324555320336759,0.6324555320336759,0.5,0.23570226039551587,0.0,0.0,0.23570226039551587,0.0,0.0,0.5399976481838241,MOT:>CHI:,6,3,ASD,63
134.cha.conv.txt,21,0.48666426339228763,0.20965696734438363,0.1796053020267749,0.4307055216465324,0.21380899352993948,0.1849000654084097,0.18759161984421674,0.0,0.0,0.18385542391076867,0.0,0.0,0.5378738426298504,CHI:>MOT:,3,109,ASD,63
134.cha.conv.txt,22,0.11180339887498948,0.0,0.0,0.3950291315507966,0.04364357804719848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791663672982423,MOT:>CHI:,109,4,ASD,63
134.cha.conv.txt,23,0.0,0.0,0.0,0.0,0.0,0.0,0.19127301391900145,0.15596257347301087,0.09901475429766741,0.18823674154144757,0.15596257347301087,0.09901475429766741,0.5346275660482817,CHI:>MOT:,4,43,ASD,63
134.cha.conv.txt,24,0.34099716973523675,0.06804138174397717,0.0,0.45868247229386294,0.2361125344403821,0.06622661785325219,0.3136462716817105,0.04393747751637468,0.0,0.30866744329647255,0.04393747751637468,0.0,0.6131520631142723,MOT:>CHI:,43,8,ASD,63
134.cha.conv.txt,25,0.629940788348712,0.0,0.0,0.5590169943749475,0.1543033499620919,0.0,0.47809144373375745,0.1543033499620919,0.0,0.47809144373375745,0.1543033499620919,0.0,0.7150177492233906,CHI:>MOT:,8,7,ASD,63
134.cha.conv.txt,26,0.2357022603955158,0.0,0.0,0.42640143271122083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3226459079096058,MOT:>CHI:,7,2,ASD,63
134.cha.conv.txt,27,0.42874646285627205,0.0,0.0,0.29488391230979427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5050541244683148,CHI:>MOT:,2,53,ASD,63
134.cha.conv.txt,28,0.0,0.0,0.0,0.0,0.0,0.0,0.5673086289311755,0.5163977794943222,0.4390570399587614,0.5673086289311755,0.5163977794943222,0.4390570399587614,0.772976752985954,MOT:>CHI:,53,3,ASD,63
134.cha.conv.txt,29,0.33927557187198837,0.08333333333333333,0.0,0.0,0.0,0.0,0.2504897164340598,0.0,0.0,0.30261376633440124,0.0,0.0,0.6730778914123922,CHI:>MOT:,3,51,ASD,63
134.cha.conv.txt,30,0.0,0.0,0.0,0.0,0.0657951694959769,0.0,0.2869720215917757,0.06804138174397717,0.0,0.2773500981126146,0.06804138174397717,0.0,0.7021339775749621,MOT:>CHI:,51,5,ASD,63
134.cha.conv.txt,31,0.45226701686664544,0.0,0.0,0.51604684654214,0.08980265101338746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371798687762652,CHI:>MOT:,5,22,ASD,63
134.cha.conv.txt,32,0.10660035817780521,0.0,0.0,0.20851441405707474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33719939233594953,MOT:>CHI:,22,2,ASD,63
134.cha.conv.txt,33,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07254762501100116,0.0,0.0,0.4973554257561523,CHI:>MOT:,2,25,ASD,63
134.cha.conv.txt,34,0.6324555320336759,0.0,0.0,0.18650096164806276,0.0,0.0,0.2094269541458478,0.0,0.0,0.2094269541458478,0.0,0.0,0.7162537054858878,MOT:>CHI:,25,4,ASD,63
134.cha.conv.txt,35,0.7276068751089989,0.24806946917841693,0.0,0.5163977794943222,0.26967994498529685,0.0,0.25819888974716115,0.0,0.0,0.25819888974716115,0.0,0.0,0.3928576739603977,CHI:>MOT:,4,10,ASD,63
134.cha.conv.txt,36,0.4588314677411235,0.0,0.0,0.6882472016116852,0.30151134457776363,0.0,0.22360679774997896,0.0,0.0,0.22360679774997896,0.0,0.0,0.5534090436735469,MOT:>CHI:,10,2,ASD,63
134.cha.conv.txt,37,0.31622776601683794,0.0,0.0,0.6666666666666666,0.35355339059327373,0.0,0.21320071635561041,0.0,0.0,0.21320071635561041,0.0,0.0,0.49748950631608047,CHI:>MOT:,2,9,ASD,63
134.cha.conv.txt,38,0.5222329678670935,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2852139488887192,MOT:>CHI:,9,3,ASD,63
134.cha.conv.txt,39,0.4147806778921702,0.0,0.0,0.29277002188455997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583027256850845,CHI:>MOT:,3,19,ASD,63
134.cha.conv.txt,40,0.1270001270001905,0.0,0.0,0.11952286093343936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25546196531489107,MOT:>CHI:,19,2,ASD,63
134.cha.conv.txt,41,0.14433756729740646,0.0,0.0,0.13363062095621217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10791898215147822,CHI:>MOT:,2,15,ASD,63
134.cha.conv.txt,42,0.0,0.0,0.0,0.26726124191242434,0.0,0.0,0.24618298195866545,0.22360679774997896,0.0,0.24618298195866545,0.22360679774997896,0.0,0.4024103193407953,MOT:>CHI:,15,2,ASD,63
134.cha.conv.txt,43,0.0,0.0,0.0,0.3508232077228117,0.0,0.0,0.11826247919781652,0.11624763874381928,0.0,0.11076975512434226,0.11624763874381928,0.0,0.5330974509869786,CHI:>MOT:,2,57,ASD,63
134.cha.conv.txt,44,0.0,0.0,0.0,0.3508232077228117,0.0,0.0,0.11826247919781652,0.11624763874381928,0.0,0.11076975512434226,0.11624763874381928,0.0,0.5330974509869786,MOT:>CHI:,57,2,ASD,63
134.cha.conv.txt,45,0.3941317112657173,0.0,0.0,0.49746833816309094,0.0,0.0,0.20203050891044214,0.16666666666666666,0.0,0.18731716231633877,0.16222142113076254,0.0,0.5981420762183703,CHI:>MOT:,2,35,ASD,63
134.cha.conv.txt,46,0.278693205716647,0.0,0.0,0.21428571428571425,0.0,0.0,0.1649572197684645,0.1178511301977579,0.0,0.15294382258037453,0.11470786693528087,0.0,0.5981420762183703,MOT:>CHI:,35,3,ASD,63
134.cha.conv.txt,47,0.0,0.0,0.0,0.19611613513818402,0.19611613513818402,0.0,0.07516460280028289,0.0,0.0,0.07516460280028289,0.0,0.0,0.5165110336852632,CHI:>MOT:,3,21,ASD,63
134.cha.conv.txt,48,0.1889822365046136,0.0,0.0,0.1889822365046136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MOT:>CHI:,21,2,ASD,63
134.cha.conv.txt,49,0.24999999999999994,0.0,0.0,0.24999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI:>MOT:,2,11,ASD,63
134.cha.conv.txt,50,0.5303300858899106,0.0,0.0,0.5303300858899106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4440630816565613,MOT:>CHI:,11,4,ASD,63
134.cha.conv.txt,51,0.0,0.0,0.0,0.0,0.0,0.0,0.6882472016116852,0.5000000000000001,0.0,0.6882472016116852,0.5000000000000001,0.0,0.9841143501710992,CHI:>MOT:,4,7,ASD,63
134.cha.conv.txt,52,0.0,0.0,0.0,0.0,0.0,0.0,0.973328526784575,0.8660254037844387,0.0,0.973328526784575,0.8660254037844387,0.0,0.9841143501710992,MOT:>CHI:,7,2,ASD,63
134.cha.conv.txt,53,0.0,0.0,0.0,0.0,0.0,0.0,0.04406526492392317,0.05383819020581655,0.0,0.04339630366027461,0.0524863881081478,0.0,0.41509563901996716,CHI:>MOT:,2,152,ASD,63
134.cha.conv.txt,54,0.2944840695329241,0.0,0.0,0.32951341167219556,0.05292561240249631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344132434648942,MOT:>CHI:,152,2,ASD,63
134.cha.conv.txt,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22378315036818663,CHI:>MOT:,2,4,ASD,63
134.cha.conv.txt,56,0.35355339059327373,0.0,0.0,0.5773502691896258,0.0,0.0,0.35355339059327373,0.0,0.0,0.35355339059327373,0.0,0.0,,MOT:>CHI:,4,2,ASD,63
134.cha.conv.txt,57,0.5892556509887895,0.0,0.0,0.6255432421712243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI:>MOT:,2,22,ASD,63
134.cha.conv.txt,58,0.5892556509887895,0.21320071635561041,0.0,0.6255432421712243,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22033456523409412,MOT:>CHI:,22,2,ASD,63
134.cha.conv.txt,59,0.6799001036500849,0.2,0.0,0.6799001036500849,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2737562833239202,CHI:>MOT:,2,35,ASD,63
134.cha.conv.txt,60,0.07930515857181443,0.0,0.0,0.07930515857181443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33158088367997074,MOT:>CHI:,35,3,ASD,63
134.cha.conv.txt,61,0.0,0.0,0.0,0.0,0.0,0.0,0.19867985355975656,0.0,0.0,0.19867985355975656,0.0,0.0,0.46370435085772566,CHI:>MOT:,3,28,ASD,63
133.cha.conv.txt,0,0.0,0.0,0.0,0.5255883312276366,0.09578262852211514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4031137732847623,FAT:>CHI:,79,2,TYP,23
133.cha.conv.txt,1,0.0,0.0,0.0,0.3144854510165755,0.0,0.0,0.024603391565256146,0.0,0.0,0.023863697995167382,0.0,0.0,0.4062227787560988,CHI:>FAT:,2,146,TYP,23
133.cha.conv.txt,2,0.5031152949374527,0.0,0.0,0.5606119105813882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FAT:>CHI:,146,2,TYP,23
133.cha.conv.txt,3,0.6387960968889085,0.12532679794330703,0.0,0.7126499032309106,0.19216561050602196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI:>FAT:,2,227,TYP,23
133.cha.conv.txt,4,0.5520741745513451,0.0,0.0,0.5039195791865138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FAT:>CHI:,227,2,TYP,23
133.cha.conv.txt,5,0.6073698929728231,0.051031036307982884,0.0,0.5372153093502535,0.0481683050859088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI:>FAT:,2,201,TYP,23
133.cha.conv.txt,6,0.6073698929728231,0.051031036307982884,0.0,0.5372153093502535,0.0481683050859088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FAT:>CHI:,201,2,TYP,23
133.cha.conv.txt,7,0.5604757056528662,0.0,0.0,0.5321565353901596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI:>FAT:,2,181,TYP,23
126.cha.conv.txt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FAT:>CHI:,17,2,ASD,43
126.cha.conv.txt,1,0.6499336836196815,0.1203858530857692,0.0,0.5911975668985759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI:>FAT:,2,50,ASD,43
126.cha.conv.txt,2,0.6499336836196815,0.1203858530857692,0.0,0.5911975668985759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714618130099333,FAT:>CHI:,50,2,ASD,43
126.cha.conv.txt,3,0.5977406368332137,0.14106912317171966,0.0,0.6571619315074853,0.12777531299998798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454181767081031,CHI:>FAT:,2,130,ASD,43
126.cha.conv.txt,4,0.43402051134461844,0.10580184237878974,0.09556369651349932,0.379853362699751,0.19166296949998196,0.046524210519923545,0.17293508046684675,0.0,0.0,0.14128895986916595,0.0,0.0,0.38515408256745065,FAT:>CHI:,130,5,ASD,43
126.cha.conv.txt,5,0.3366501646120693,0.0973584767022471,0.0,0.43338802717885166,0.20104517322394663,0.03883678186903087,0.19352824992904588,0.0,0.0,0.15887031783802338,0.0,0.0,0.43849060799323347,CHI:>FAT:,5,166,ASD,43
126.cha.conv.txt,6,0.0681598176590997,0.14603771505337063,0.0,0.032075014954979206,0.0,0.0,0.061199006136210446,0.0,0.0,0.0594438298277764,0.0,0.0,0.5288301575573033,FAT:>CHI:,166,2,ASD,43
126.cha.conv.txt,7,0.282842712474619,0.0,0.0,0.282842712474619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37863713934657706,CHI:>FAT:,2,17,ASD,43
126.cha.conv.txt,8,0.6,0.2581988897471611,0.0,0.6,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FAT:>CHI:,17,2,ASD,43
126.cha.conv.txt,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI:>FAT:,2,5,ASD,43
126.cha.conv.txt,10,0.31622776601683794,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3844988662958243,FAT:>CHI:,5,2,ASD,43
126.cha.conv.txt,11,0.35355339059327373,0.2581988897471611,0.0,0.35355339059327373,0.2581988897471611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4579273650802894,CHI:>FAT:,2,15,ASD,43
126.cha.conv.txt,12,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FAT:>CHI:,15,2,ASD,43
126.cha.conv.txt,13,0.24618298195866545,0.0,0.0,0.2626128657194451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI:>FAT:,2,33,ASD,43
126.cha.conv.txt,14,0.43519413988924455,0.0,0.0,0.5570860145311556,0.15811388300841897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30237182831042464,FAT:>CHI:,33,2,ASD,43
126.cha.conv.txt,15,0.4714045207910316,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30360609989924825,CHI:>FAT:,2,7,ASD,43
126.cha.conv.txt,16,0.3849001794597505,0.0,0.0,0.5773502691896257,0.2886751345948129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5187134484472211,FAT:>CHI:,7,3,ASD,43
126.cha.conv.txt,17,0.2182178902359924,0.0,0.0,0.2182178902359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319412062609182,CHI:>FAT:,3,6,ASD,43
126.cha.conv.txt,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3825698853822377,FAT:>CHI:,6,2,ASD,43
126.cha.conv.txt,19,0.7071067811865475,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4738869762816884,CHI:>FAT:,2,7,ASD,43
126.cha.conv.txt,20,0.4714045207910316,0.0,0.0,0.4714045207910316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31019390494168286,FAT:>CHI:,7,3,ASD,43
126.cha.conv.txt,21,0.23819653367016547,0.0,0.0,0.2399040575616269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31153745204797567,CHI:>FAT:,3,45,ASD,43
126.cha.conv.txt,22,0.34299717028501764,0.25,0.0,0.34554737023254406,0.2672612419124244,0.0,0.07412493166611012,0.0,0.0,0.07412493166611012,0.0,0.0,0.5475208786990481,FAT:>CHI:,45,2,ASD,43
126.cha.conv.txt,23,0.29488391230979427,0.0,0.0,0.254000254000381,0.0,0.0,0.09128709291752767,0.0,0.0,0.08980265101338744,0.0,0.0,0.4593217452150604,CHI:>FAT:,2,32,ASD,43
126.cha.conv.txt,24,0.29488391230979427,0.0,0.0,0.254000254000381,0.0,0.0,0.09128709291752767,0.0,0.0,0.08980265101338744,0.0,0.0,0.440199071368659,FAT:>CHI:,32,2,ASD,43
126.cha.conv.txt,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26472056414913947,CHI:>FAT:,2,13,ASD,43
126.cha.conv.txt,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26472056414913947,FAT:>CHI:,13,4,ASD,43
126.cha.conv.txt,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24713678928654492,CHI:>FAT:,4,4,ASD,43
126.cha.conv.txt,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FAT:>CHI:,4,2,ASD,43
126.cha.conv.txt,29,0.3779644730092272,0.0,0.0,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHI:>FAT:,2,6,ASD,43
126.cha.conv.txt,30,0.3779644730092272,0.0,0.0,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1985730515917984,FAT:>CHI:,6,2,ASD,43
126.cha.conv.txt,31,0.50709255283711,0.21320071635561041,0.0,0.7071067811865475,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3670521098266969,CHI:>FAT:,2,19,ASD,43
126.cha.conv.txt,32,0.35856858280031806,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3217872449126101,FAT:>CHI:,19,2,ASD,43
126.cha.conv.txt,33,0.6060915267313265,0.0,0.0,0.6060915267313265,0.0,0.0,0.04327423224079154,0.0,0.0,0.04327423224079154,0.0,0.0,0.2835384877858447,CHI:>FAT:,2,45,ASD,43
126.cha.conv.txt,34,0.6060915267313265,0.0,0.0,0.6060915267313265,0.0,0.0,0.04327423224079154,0.0,0.0,0.04327423224079154,0.0,0.0,0.2835384877858447,FAT:>CHI:,45,2,ASD,43
126.cha.conv.txt,35,0.4463036991443367,0.0,0.0,0.3794733192202055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2965428210980853,CHI:>FAT:,2,47,ASD,43
126.cha.conv.txt,36,0.4463036991443367,0.0,0.0,0.3794733192202055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2965428210980853,FAT:>CHI:,47,2,ASD,43
