,time,syntax_penn_tok1,syntax_penn_tok2,syntax_penn_lem1,syntax_penn_lem2,lexical_tok1,lexical_tok2,lexical_lem1,lexical_lem2,cosine_semanticL,partner_direction,utterance_length1,utterance_length2,condition_info,condition
345,52,0.7559289460184545,0.1889822365046136,0.7559289460184545,0.1889822365046136,0.1307440900921227,0.0,0.1307440900921227,0.0,0.546150822547449,INV:>CHI:,16,9,030SN.cha.conv.txt,TD
346,53,0.41602514716892186,0.15811388300841897,0.5547001962252291,0.15811388300841897,0.2721655269759087,0.0,0.2721655269759087,0.0,0.3895516544773484,CHI:>INV:,9,6,030SN.cha.conv.txt,TD
347,54,0.5962847939999439,0.40451991747794525,0.5070925528371099,0.29814239699997197,0.18257418583505536,0.0,0.18257418583505536,0.0,0.526552268492598,INV:>CHI:,6,12,030SN.cha.conv.txt,TD
348,55,0.4743416490252569,0.36927447293799825,0.3651483716701107,0.2721655269759087,0.33806170189140655,0.0,0.33806170189140655,0.0,0.6490018490944408,CHI:>INV:,12,7,030SN.cha.conv.txt,TD
349,56,0.6123724356957946,0.4082482904638631,0.4082482904638631,0.20412414523193154,0.16903085094570328,0.0,0.16903085094570328,0.0,0.44147535570822494,INV:>CHI:,7,5,030SN.cha.conv.txt,TD
350,57,0.20412414523193154,0.20412414523193154,0.20412414523193154,0.0,0.16903085094570328,0.0,0.16903085094570328,0.0,0.5167399243427249,CHI:>INV:,5,7,030SN.cha.conv.txt,TD
351,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10757552679266935,INV:>CHI:,7,3,030SN.cha.conv.txt,TD
352,59,0.5,0.1889822365046136,0.7071067811865476,0.1889822365046136,0.22645540682891918,0.0,0.22645540682891918,0.0,0.15425370235829994,CHI:>INV:,3,16,030SN.cha.conv.txt,TD
353,60,0.6488856845230502,0.0,0.6488856845230502,0.0,0.0,0.0,0.0,0.0,0.671520866089897,INV:>CHI:,16,6,030SN.cha.conv.txt,TD
354,61,0.3849001794597506,0.0,0.3849001794597506,0.0,0.0,0.0,0.0,0.0,0.40178782625793374,CHI:>INV:,6,6,030SN.cha.conv.txt,TD
355,62,0.7071067811865475,0.5656854249492379,0.7071067811865475,0.5656854249492379,0.36927447293799825,0.0,0.36927447293799825,0.0,0.35164731211034206,INV:>CHI:,6,9,030SN.cha.conv.txt,TD
356,63,0.6804138174397718,0.5163977794943223,0.6804138174397718,0.5163977794943223,0.11396057645963795,0.0,0.11396057645963795,0.0,0.4215930132144413,CHI:>INV:,9,7,030SN.cha.conv.txt,TD
357,64,0.33806170189140655,0.20412414523193154,0.33806170189140655,0.20412414523193154,0.0,0.0,0.0,0.0,0.16119203978856256,INV:>CHI:,7,5,030SN.cha.conv.txt,TD
358,65,0.20412414523193154,0.0,0.17677669529663687,0.0,0.16903085094570328,0.0,0.16903085094570328,0.0,0.08301333400474054,CHI:>INV:,5,7,030SN.cha.conv.txt,TD
359,66,0.1091089451179962,0.0,0.0944911182523068,0.0,0.1951800145897066,0.0,0.1951800145897066,0.0,0.6003396284752555,INV:>CHI:,7,11,030SN.cha.conv.txt,TD
360,67,0.19245008972987526,0.0,0.5773502691896257,0.10101525445522107,0.09128709291752767,0.0,0.09128709291752767,0.0,0.5506494017285738,CHI:>INV:,11,8,030SN.cha.conv.txt,TD
361,68,0.4216370213557839,0.2279211529192759,0.5270462766947299,0.2279211529192759,0.20412414523193148,0.0,0.20412414523193148,0.0,0.36611227169801486,INV:>CHI:,8,10,030SN.cha.conv.txt,TD
362,69,0.5,0.40451991747794525,0.5,0.40451991747794525,0.3535533905932738,0.0,0.3535533905932738,0.0,0.29216994315858513,CHI:>INV:,10,6,030SN.cha.conv.txt,TD
363,70,0.47809144373375745,0.14142135623730948,0.3464101615137754,0.28284271247461895,0.12309149097933275,0.0,0.22645540682891918,0.0,0.4604114673505303,INV:>CHI:,6,11,030SN.cha.conv.txt,TD
364,71,0.3380617018914066,0.16169041669088866,0.2545139051903111,0.08084520834544433,0.3289758474798845,0.15811388300841897,0.2891574659831202,0.15811388300841897,0.7542640335868853,CHI:>INV:,11,17,030SN.cha.conv.txt,TD
365,72,0.75104094428999,0.3263766828841098,0.6746171945133972,0.20761369963434992,0.041239304942116126,0.0,0.03806934938134405,0.0,0.6996528967606278,INV:>CHI:,17,20,030SN.cha.conv.txt,TD
366,73,0.5622535302317492,0.2553769592276246,0.5809475019311126,0.3032392174315614,0.14285714285714285,0.0,0.20701966780270625,0.0,0.630239930307534,CHI:>INV:,20,7,030SN.cha.conv.txt,TD
367,74,0.20412414523193154,0.0,0.20412414523193154,0.20412414523193154,0.16903085094570328,0.0,0.16903085094570328,0.0,0.5293363390525619,INV:>CHI:,7,5,030SN.cha.conv.txt,TD
368,75,0.40451991747794525,0.0,0.4558423058385518,0.0,0.0,0.0,0.0,0.0,0.6934494987364426,CHI:>INV:,5,9,030SN.cha.conv.txt,TD
369,76,0.3481553119113957,0.24999999999999994,0.5222329678670935,0.24999999999999994,0.0,0.0,0.0,0.0,0.1526262123343609,INV:>CHI:,9,3,030SN.cha.conv.txt,TD
370,77,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.04777825317274076,CHI:>INV:,3,7,030SN.cha.conv.txt,TD
371,78,0.0,0.0,0.0,0.0,0.1889822365046136,0.0,0.1889822365046136,0.0,0.4205696961743368,INV:>CHI:,7,4,030SN.cha.conv.txt,TD
372,79,0.5976143046671968,0.0,0.6324555320336758,0.09016696346674324,0.21004201260420147,0.0,0.21004201260420147,0.0,0.5132151411159791,CHI:>INV:,4,27,030SN.cha.conv.txt,TD
373,80,0.5252257314388902,0.3273268353539886,0.6324555320336759,0.4923659639173309,0.6351073488299558,0.1889822365046136,0.6880329612324521,0.2834733547569204,0.7071014277313632,INV:>CHI:,27,5,030SN.cha.conv.txt,TD
374,81,0.5999999999999999,0.3651483716701107,0.3999999999999999,0.3651483716701107,0.3086066999241838,0.0,0.3086066999241838,0.0,0.4267847014769043,CHI:>INV:,5,6,030SN.cha.conv.txt,TD
375,82,0.20412414523193154,0.0,0.20412414523193154,0.0,0.36927447293799825,0.0,0.36927447293799825,0.0,0.613487135642716,INV:>CHI:,6,9,030SN.cha.conv.txt,TD
376,83,0.5976143046671968,0.0,0.6324555320336759,0.0,0.10050378152592121,0.0,0.10050378152592121,0.0,0.662084920232065,CHI:>INV:,9,9,030SN.cha.conv.txt,TD
377,84,0.5276448530110863,0.0,0.7106690545187015,0.09805806756909201,0.0,0.0,0.0,0.0,0.5467223384385369,INV:>CHI:,9,12,030SN.cha.conv.txt,TD
378,85,0.22645540682891918,0.10540925533894598,0.22645540682891918,0.0,0.0944911182523068,0.0,0.0944911182523068,0.0,0.46914948229143616,CHI:>INV:,12,7,030SN.cha.conv.txt,TD
379,86,0.47140452079103173,0.3061862178478973,0.5661385170722979,0.3849001794597506,0.1815682598006407,0.0,0.1815682598006407,0.0,0.470262534168713,INV:>CHI:,7,15,030SN.cha.conv.txt,TD
380,87,0.0,0.0,0.0,0.0,0.3631365196012814,0.0,0.3631365196012814,0.0,0.4146433114483905,CHI:>INV:,15,7,030SN.cha.conv.txt,TD
381,88,0.0,0.0,0.0,0.0,0.1889822365046136,0.0,0.1889822365046136,0.0,0.4474722596109364,INV:>CHI:,7,4,030SN.cha.conv.txt,TD
382,89,0.3611575592573077,0.13245323570650439,0.3611575592573077,0.13245323570650439,0.11180339887498948,0.0,0.11180339887498948,0.0,0.5702483295172509,CHI:>INV:,4,16,030SN.cha.conv.txt,TD
383,90,0.20851441405707477,0.0,0.5212860351426869,0.11470786693528087,0.09999999999999998,0.0,0.09999999999999998,0.0,0.6566793902926557,INV:>CHI:,16,5,030SN.cha.conv.txt,TD
384,91,0.13608276348795434,0.0,0.6666666666666666,0.0,0.15811388300841897,0.0,0.15811388300841897,0.0,0.6341070760396369,CHI:>INV:,5,8,030SN.cha.conv.txt,TD
385,92,0.35856858280031806,0.0,0.35856858280031806,0.0,0.0,0.0,0.0,0.0,0.56853189455096,INV:>CHI:,8,6,030SN.cha.conv.txt,TD
386,93,0.1543033499620919,0.0,0.3086066999241838,0.0,0.0,0.0,0.0,0.0,0.4777236144664436,CHI:>INV:,6,6,030SN.cha.conv.txt,TD
387,94,0.6454972243679028,0.29814239699997197,0.5163977794943222,0.29814239699997197,0.25819888974716115,0.0,0.25819888974716115,0.0,0.3377026709555204,INV:>CHI:,6,8,030SN.cha.conv.txt,TD
388,95,0.628970902033151,0.2721655269759087,0.5241424183609592,0.2721655269759087,0.0,0.0,0.0,0.0,0.37299071794627947,CHI:>INV:,8,7,030SN.cha.conv.txt,TD
389,96,0.47140452079103173,0.33333333333333337,0.23570226039551587,0.33333333333333337,0.14285714285714285,0.0,0.14285714285714285,0.0,0.6106370858955421,INV:>CHI:,7,5,030SN.cha.conv.txt,TD
390,97,0.6210590034081187,0.3666177875533833,0.5393598899705937,0.2932942300427066,0.1259881576697424,0.0,0.1259881576697424,0.0,0.5317568868556223,CHI:>INV:,5,26,030SN.cha.conv.txt,TD
391,98,0.46709936649691375,0.21997067253202998,0.4535573676110726,0.21997067253202998,0.2519763153394848,0.0,0.2519763153394848,0.0,0.5132991369558335,INV:>CHI:,26,7,030SN.cha.conv.txt,TD
392,99,0.6735753140545634,0.1543033499620919,0.6735753140545634,0.1543033499620919,0.13363062095621217,0.0,0.13363062095621217,0.0,0.40213272001353007,CHI:>INV:,7,8,030SN.cha.conv.txt,TD
393,100,0.4472135954999579,0.0,0.5590169943749475,0.0,0.0,0.0,0.0,0.0,0.49185568897877874,INV:>CHI:,8,6,030SN.cha.conv.txt,TD
394,101,0.33806170189140655,0.19999999999999996,0.33806170189140655,0.19999999999999996,0.16666666666666669,0.0,0.16666666666666669,0.0,0.37075303928848546,CHI:>INV:,6,6,030SN.cha.conv.txt,TD
395,102,0.5999999999999999,0.5999999999999999,0.5070925528371099,0.3999999999999999,0.16666666666666669,0.0,0.16666666666666669,0.0,0.28870067639128794,INV:>CHI:,6,6,030SN.cha.conv.txt,TD
396,103,0.6172133998483676,0.5477225575051661,0.5345224838248487,0.3651483716701107,0.0,0.0,0.0,0.0,0.3285432494472964,CHI:>INV:,6,7,030SN.cha.conv.txt,TD
397,104,0.4629100498862757,0.0,0.3086066999241838,0.0,0.0,0.0,0.0,0.0,0.32955642456495937,INV:>CHI:,7,4,030SN.cha.conv.txt,TD
398,105,0.6085806194501845,0.0,0.4543694673976518,0.0,0.08006407690254357,0.0,0.08006407690254357,0.0,0.47909865558708487,CHI:>INV:,4,31,030SN.cha.conv.txt,TD
399,106,0.6301260378126043,0.18394180184548975,0.6181225377691006,0.2988071523335984,0.2773500981126146,0.0,0.2773500981126146,0.0,0.6438884791300356,INV:>CHI:,31,8,030SN.cha.conv.txt,TD
400,107,0.5892556509887896,0.2857142857142857,0.7071067811865476,0.4285714285714285,0.0,0.0,0.0,0.0,0.5865968365193832,CHI:>INV:,8,8,030SN.cha.conv.txt,TD
401,108,0.45226701686664544,0.33806170189140655,0.6030226891555273,0.33806170189140655,0.17149858514250882,0.0,0.17149858514250882,0.0,0.2092894797154432,INV:>CHI:,8,9,030SN.cha.conv.txt,TD
402,109,0.5773502691896258,0.3999999999999999,0.5773502691896258,0.3999999999999999,0.2970442628930023,0.0,0.2970442628930023,0.0,0.18926172125225016,CHI:>INV:,9,6,030SN.cha.conv.txt,TD
403,110,0.20412414523193154,0.0,0.0,0.0,0.0,0.0,0.20412414523193154,0.0,0.462312875633764,INV:>CHI:,6,4,030SN.cha.conv.txt,TD
404,111,0.1889822365046136,0.0,0.0,0.0,0.0,0.0,0.1889822365046136,0.0,0.5335680228366259,CHI:>INV:,4,7,030SN.cha.conv.txt,TD
405,112,0.5892556509887896,0.2886751345948129,0.5163977794943223,0.2886751345948129,0.1259881576697424,0.0,0.1259881576697424,0.0,0.4976742024908767,INV:>CHI:,7,9,030SN.cha.conv.txt,TD
406,113,0.26967994498529685,0.14433756729740646,0.29814239699997197,0.14433756729740646,0.2519763153394848,0.0,0.2519763153394848,0.0,0.48026484856520124,CHI:>INV:,9,7,030SN.cha.conv.txt,TD
407,114,0.0,0.0,0.0,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.3339869623027625,INV:>CHI:,7,3,030SN.cha.conv.txt,TD
408,115,0.0,0.0,0.20412414523193148,0.0,0.0,0.0,0.0,0.0,0.44215682002538637,CHI:>INV:,3,16,030SN.cha.conv.txt,TD
409,116,0.6285393610547089,0.40422604172722165,0.8158924398306318,0.5091750772173156,0.43082021842766455,0.0,0.43082021842766455,0.0,0.5499607310380504,INV:>CHI:,16,10,030SN.cha.conv.txt,TD
410,117,0.6324555320336759,0.1259881576697424,0.8017837257372732,0.3779644730092272,0.20412414523193148,0.0,0.20412414523193148,0.0,0.4724775011101858,CHI:>INV:,10,8,030SN.cha.conv.txt,TD
411,118,0.4216370213557839,0.0,0.4767312946227962,0.0,0.0,0.0,0.0,0.0,0.5489638609653714,INV:>CHI:,8,7,030SN.cha.conv.txt,TD
412,119,0.31622776601683794,0.18257418583505536,0.15811388300841897,0.0,0.1543033499620919,0.0,0.1543033499620919,0.0,0.46828612193273833,CHI:>INV:,7,6,030SN.cha.conv.txt,TD
413,120,0.24806946917841693,0.0,0.43301270189221935,0.29814239699997197,0.12909944487358058,0.0,0.25819888974716115,0.0,0.43830479552981827,INV:>CHI:,6,10,030SN.cha.conv.txt,TD
414,121,0.30304576336566325,0.0,0.45291081365783836,0.2721655269759087,0.0,0.0,0.11952286093343936,0.0,0.46527318000846063,CHI:>INV:,10,7,030SN.cha.conv.txt,TD
415,122,0.7216878364870323,0.6666666666666667,0.7216878364870323,0.6666666666666667,0.14285714285714285,0.0,0.14285714285714285,0.0,0.5196757361550765,INV:>CHI:,7,7,030SN.cha.conv.txt,TD
416,123,0.14433756729740646,0.16666666666666669,0.14433756729740646,0.16666666666666669,0.14285714285714285,0.0,0.14285714285714285,0.0,0.44777624963798446,CHI:>INV:,7,7,030SN.cha.conv.txt,TD
417,124,0.11396057645963795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3522920880532143,INV:>CHI:,7,7,030SN.cha.conv.txt,TD
418,125,0.4714045207910316,0.26726124191242434,0.6735753140545634,0.5345224838248487,0.13363062095621217,0.0,0.13363062095621217,0.0,0.39516592488228985,CHI:>INV:,7,8,030SN.cha.conv.txt,TD
419,126,0.5270462766947299,0.23904572186687872,0.6666666666666666,0.23904572186687872,0.1178511301977579,0.0,0.1178511301977579,0.0,0.46223449534497774,INV:>CHI:,8,9,030SN.cha.conv.txt,TD
420,127,0.5,0.42426406871192845,0.41602514716892186,0.28284271247461895,0.2721655269759087,0.0,0.2721655269759087,0.0,0.3693805567023747,CHI:>INV:,9,6,030SN.cha.conv.txt,TD
421,128,0.33806170189140655,0.16903085094570328,0.4082482904638631,0.33806170189140655,0.14433756729740646,0.0,0.2886751345948129,0.0,0.40571585015019795,INV:>CHI:,6,8,030SN.cha.conv.txt,TD
422,129,0.5345224838248487,0.1543033499620919,0.6172133998483676,0.3086066999241838,0.0,0.0,0.13363062095621217,0.0,0.4736334547226204,CHI:>INV:,8,7,030SN.cha.conv.txt,TD
423,130,0.6324555320336759,0.4629100498862757,0.6324555320336759,0.4629100498862757,0.26726124191242434,0.0,0.26726124191242434,0.0,0.5271332770690798,INV:>CHI:,7,8,030SN.cha.conv.txt,TD
424,131,0.15811388300841897,0.0,0.15811388300841897,0.0,0.26726124191242434,0.1543033499620919,0.26726124191242434,0.1543033499620919,0.530865878575535,CHI:>INV:,8,7,030SN.cha.conv.txt,TD
425,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11265030879499827,INV:>CHI:,7,4,030SN.cha.conv.txt,TD
426,133,0.5962847939999439,0.2182178902359924,0.5962847939999439,0.2182178902359924,0.17677669529663687,0.0,0.17677669529663687,0.0,0.20591493088077906,CHI:>INV:,4,8,030SN.cha.conv.txt,TD
427,134,0.4714045207910316,0.13363062095621217,0.5555555555555556,0.13363062095621217,0.1178511301977579,0.0,0.10660035817780521,0.0,0.5091953210569625,INV:>CHI:,8,9,030SN.cha.conv.txt,TD
428,135,0.6614378277661476,0.1889822365046136,0.7144345083117604,0.3779644730092272,0.23570226039551584,0.0,0.2842676218074806,0.0,0.5396038772695391,CHI:>INV:,9,14,030SN.cha.conv.txt,TD
429,136,0.49009802940980346,0.1889822365046136,0.485071250072666,0.1690308509457033,0.07856742013183861,0.0,0.1421338109037403,0.0,0.5874625339210643,INV:>CHI:,14,9,030SN.cha.conv.txt,TD
430,137,0.47140452079103173,0.2886751345948129,0.4082482904638631,0.25819888974716115,0.1259881576697424,0.0,0.2279211529192759,0.0,0.5341043832427642,CHI:>INV:,9,7,030SN.cha.conv.txt,TD
431,138,0.6123724356957946,0.4082482904638631,0.6123724356957946,0.20412414523193154,0.16903085094570328,0.0,0.16903085094570328,0.0,0.32474666045352496,INV:>CHI:,7,5,030SN.cha.conv.txt,TD
432,139,0.20412414523193154,0.20412414523193154,0.0,0.0,0.16903085094570328,0.0,0.16903085094570328,0.0,0.2798659554605937,CHI:>INV:,5,7,030SN.cha.conv.txt,TD
433,140,0.20412414523193154,0.20412414523193154,0.0,0.0,0.16903085094570328,0.0,0.16903085094570328,0.0,0.38790584629158875,INV:>CHI:,7,5,030SN.cha.conv.txt,TD
434,141,0.16666666666666666,0.0,0.6666666666666666,0.1889822365046136,0.15811388300841897,0.0,0.15811388300841897,0.0,0.396822992347456,CHI:>INV:,5,8,030SN.cha.conv.txt,TD
435,142,0.4714045207910316,0.26726124191242434,0.6666666666666666,0.26726124191242434,0.20412414523193148,0.0,0.20412414523193148,0.0,0.30198210315412455,INV:>CHI:,8,3,030SN.cha.conv.txt,TD
436,0,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.0,0.23570226039551587,0.0,0.23570226039551587,0.0,0.3702025757641173,INV:>CHI:,6,3,043MS.cha.conv.txt,TD
437,1,0.2886751345948129,0.2886751345948129,0.2886751345948129,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.4170699053397391,CHI:>INV:,3,7,043MS.cha.conv.txt,TD
438,2,0.6123724356957946,0.4082482904638631,0.4082482904638631,0.20412414523193154,0.16903085094570328,0.0,0.16903085094570328,0.0,0.5032612027229705,INV:>CHI:,7,5,043MS.cha.conv.txt,TD
439,3,0.20412414523193154,0.20412414523193154,0.20412414523193154,0.0,0.16903085094570328,0.0,0.16903085094570328,0.0,0.517562092912477,CHI:>INV:,5,7,043MS.cha.conv.txt,TD
440,4,0.0,0.0,0.17025130615174974,0.0,0.08451542547285164,0.0,0.16903085094570328,0.0,0.5816700717098384,INV:>CHI:,7,16,043MS.cha.conv.txt,TD
441,5,0.3592106040535498,0.1781741612749496,0.6666666666666666,0.1889822365046136,0.07905694150420949,0.0,0.07905694150420949,0.0,0.5702918498288293,CHI:>INV:,16,8,043MS.cha.conv.txt,TD
442,6,0.5656854249492379,0.1889822365046136,0.7171371656006361,0.1889822365046136,0.0,0.0,0.0,0.0,0.34477622687816156,INV:>CHI:,8,5,043MS.cha.conv.txt,TD
443,7,0.6708203932499369,0.4472135954999579,0.4472135954999579,0.22360679774997896,0.18257418583505536,0.0,0.18257418583505536,0.0,0.28027476258247197,CHI:>INV:,5,6,043MS.cha.conv.txt,TD
444,8,0.5303300858899106,0.2491364395612199,0.24019223070763068,0.0778498944161523,0.25318484177091666,0.0,0.25318484177091666,0.0,0.51543412381656,INV:>CHI:,6,31,043MS.cha.conv.txt,TD
445,9,0.6210590034081188,0.22742941307367104,0.37796447300922725,0.1421338109037403,0.18752289237539815,0.0,0.18752289237539815,0.0,0.605893824113878,CHI:>INV:,31,7,043MS.cha.conv.txt,TD
446,10,0.4472135954999579,0.0,0.4472135954999579,0.0,0.4364357804719848,0.2886751345948129,0.4364357804719848,0.2886751345948129,0.6710091507104227,INV:>CHI:,7,3,043MS.cha.conv.txt,TD
447,11,0.2581988897471611,0.0,0.2581988897471611,0.0,0.3086066999241839,0.21320071635561041,0.3086066999241839,0.21320071635561041,0.6464896669827125,CHI:>INV:,3,12,043MS.cha.conv.txt,TD
448,12,0.6531972647421808,0.36980013081681945,0.6531972647421808,0.4622501635210243,0.1690308509457033,0.0,0.1690308509457033,0.0,0.6019521392469088,INV:>CHI:,12,10,043MS.cha.conv.txt,TD
449,13,0.42426406871192845,0.4082482904638631,0.42426406871192845,0.4082482904638631,0.23904572186687872,0.0,0.23904572186687872,0.0,0.4993845309513163,CHI:>INV:,10,7,043MS.cha.conv.txt,TD
450,14,0.4548588261473421,0.09128709291752768,0.5031152949374527,0.09128709291752768,0.07273929674533079,0.0,0.07273929674533079,0.0,0.5944607861588617,INV:>CHI:,7,21,043MS.cha.conv.txt,TD
451,15,0.6240377207533828,0.16903085094570328,0.6974858324629157,0.16903085094570328,0.20412414523193148,0.0,0.20412414523193148,0.0,0.7401248321239341,CHI:>INV:,21,8,043MS.cha.conv.txt,TD
452,16,0.5443310539518174,0.1543033499620919,0.2357022603955158,0.0,0.1178511301977579,0.0,0.1178511301977579,0.0,0.3312601738171348,INV:>CHI:,8,7,043MS.cha.conv.txt,TD
453,17,0.3651483716701107,0.18257418583505536,0.31622776601683794,0.0,0.13608276348795434,0.0,0.13608276348795434,0.0,0.18756807158420186,CHI:>INV:,7,6,043MS.cha.conv.txt,TD
454,18,0.31622776601683794,0.31622776601683794,0.0,0.0,0.23570226039551587,0.0,0.23570226039551587,0.0,0.3914685093621736,INV:>CHI:,6,3,043MS.cha.conv.txt,TD
455,19,0.2886751345948129,0.2886751345948129,0.0,0.0,0.2182178902359924,0.0,0.2182178902359924,0.0,0.455255158740717,CHI:>INV:,3,7,043MS.cha.conv.txt,TD
456,20,0.6681531047810609,0.5773502691896258,0.545544725589981,0.43301270189221935,0.0,0.0,0.0,0.0,0.3269848362513039,INV:>CHI:,7,7,043MS.cha.conv.txt,TD
457,21,0.13363062095621217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3180857148475321,CHI:>INV:,7,7,043MS.cha.conv.txt,TD
458,22,0.21081851067789195,0.12909944487358058,0.21081851067789195,0.12909944487358058,0.10482848367219183,0.0,0.10482848367219183,0.0,0.34480469258794644,INV:>CHI:,7,11,043MS.cha.conv.txt,TD
459,23,0.6024640760767093,0.35856858280031806,0.6885303726590962,0.35856858280031806,0.19611613513818402,0.0,0.19611613513818402,0.0,0.5266715481786348,CHI:>INV:,11,8,043MS.cha.conv.txt,TD
460,24,0.15811388300841897,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.572630755323759,INV:>CHI:,8,4,043MS.cha.conv.txt,TD
461,25,0.43301270189221935,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.6149057113635888,CHI:>INV:,4,8,043MS.cha.conv.txt,TD
462,26,0.16666666666666669,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.5145236217365102,INV:>CHI:,8,3,043MS.cha.conv.txt,TD
463,27,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.31622776601683794,0.23570226039551587,0.0,0.23570226039551587,0.0,0.39011829161187617,CHI:>INV:,3,6,043MS.cha.conv.txt,TD
464,28,0.5222329678670935,0.3651483716701107,0.545544725589981,0.5103103630798288,0.41403933560541256,0.09534625892455921,0.41403933560541256,0.09534625892455921,0.4378338538229506,INV:>CHI:,6,21,043MS.cha.conv.txt,TD
465,29,0.5333333333333332,0.3666177875533833,0.5813183589761798,0.5715476066494082,0.12777531299998798,0.0,0.12777531299998798,0.0,0.48274311207636744,CHI:>INV:,21,7,043MS.cha.conv.txt,TD
466,30,0.5039526306789696,0.16666666666666669,0.33333333333333337,0.0,0.0,0.0,0.14285714285714285,0.0,0.33092067856160123,INV:>CHI:,7,7,043MS.cha.conv.txt,TD
467,31,0.14433756729740646,0.0,0.19999999999999996,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.28344130090251474,CHI:>INV:,7,7,043MS.cha.conv.txt,TD
468,32,0.08703882797784893,0.0,0.15811388300841897,0.0,0.0944911182523068,0.0,0.0944911182523068,0.0,0.588168062600952,INV:>CHI:,7,14,043MS.cha.conv.txt,TD
469,33,0.3127716210856122,0.0,0.3273268353539886,0.0,0.0,0.0,0.0,0.0,0.6000516790007172,CHI:>INV:,14,4,043MS.cha.conv.txt,TD
470,34,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3215564062169842,INV:>CHI:,4,4,043MS.cha.conv.txt,TD
471,35,0.6324555320336759,0.4364357804719848,0.7905694150420948,0.4364357804719848,0.0,0.0,0.0,0.0,0.27745339510298683,CHI:>INV:,4,8,043MS.cha.conv.txt,TD
472,36,0.5039526306789696,0.2857142857142857,0.629940788348712,0.2857142857142857,0.12499999999999997,0.0,0.12499999999999997,0.0,0.546613171980451,INV:>CHI:,8,8,043MS.cha.conv.txt,TD
473,37,0.20412414523193154,0.20412414523193154,0.5163977794943222,0.6123724356957946,0.2886751345948129,0.16903085094570328,0.43301270189221935,0.16903085094570328,0.46447835676034543,CHI:>INV:,8,6,043MS.cha.conv.txt,TD
474,38,0.5163977794943222,0.2581988897471611,0.5163977794943222,0.2581988897471611,0.20412414523193154,0.0,0.20412414523193154,0.0,0.3914685093621736,INV:>CHI:,6,4,043MS.cha.conv.txt,TD
475,39,0.47140452079103173,0.23570226039551587,0.47140452079103173,0.23570226039551587,0.1889822365046136,0.0,0.1889822365046136,0.0,0.455255158740717,CHI:>INV:,4,7,043MS.cha.conv.txt,TD
476,40,0.3666793988112845,0.0,0.3666793988112845,0.0,0.0,0.0,0.0,0.0,0.2156250350401474,INV:>CHI:,7,5,043MS.cha.conv.txt,TD
477,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14145533594722592,CHI:>INV:,5,7,043MS.cha.conv.txt,TD
478,42,0.47809144373375745,0.2461829819586655,0.47809144373375745,0.2461829819586655,0.2182178902359924,0.0,0.2182178902359924,0.0,0.4913951031260979,INV:>CHI:,7,12,043MS.cha.conv.txt,TD
479,43,0.33541019662496846,0.0,0.5270462766947299,0.0,0.0,0.0,0.0,0.0,0.5186026039769707,CHI:>INV:,12,3,043MS.cha.conv.txt,TD
480,44,0.19364916731037085,0.0,0.19364916731037085,0.0,0.0,0.0,0.0,0.0,0.5539658879997398,INV:>CHI:,3,25,043MS.cha.conv.txt,TD
481,45,0.6929023281557339,0.11145564251507056,0.6929023281557339,0.11145564251507056,0.19802950859533483,0.0,0.19802950859533483,0.0,0.6078153472399271,CHI:>INV:,25,8,043MS.cha.conv.txt,TD
482,46,0.6396021490668313,0.11952286093343936,0.7106690545187014,0.11952286093343936,0.10660035817780521,0.0,0.10660035817780521,0.0,0.5962680887571364,INV:>CHI:,8,11,043MS.cha.conv.txt,TD
483,47,0.545544725589981,0.28284271247461895,0.545544725589981,0.28284271247461895,0.2461829819586655,0.0,0.2461829819586655,0.0,0.4492231615896465,CHI:>INV:,11,6,043MS.cha.conv.txt,TD
484,48,0.6804138174397718,0.4364357804719848,0.6804138174397718,0.4364357804719848,0.5132649025747366,0.11180339887498948,0.5132649025747366,0.11180339887498948,0.5230576592096131,INV:>CHI:,6,17,043MS.cha.conv.txt,TD
485,49,0.746003846592251,0.3015113445777636,0.746003846592251,0.3015113445777636,0.0,0.0,0.0,0.0,,CHI:>INV:,17,3,043MS.cha.conv.txt,TD
486,50,0.0,0.0,0.0,0.0,0.8660254037844387,0.8164965809277259,0.8660254037844387,0.8164965809277259,,INV:>CHI:,3,4,043MS.cha.conv.txt,TD
487,51,0.5477225575051661,0.23570226039551587,0.5477225575051661,0.23570226039551587,0.1889822365046136,0.0,0.1889822365046136,0.0,,CHI:>INV:,4,7,043MS.cha.conv.txt,TD
